phrase,concordance
real-time facial,1.0526315789473684
real-time interactive,1.0526315789473684
real-time optimization,1.0526315789473684
real-time computation,1.0526315789473684
real-time game,1.0526315789473684
real-time adaptable,1.0526315789473684
real-time constraint,0.5263157894736842
real-time speed,0.5263157894736842
real-time object-oriented,0.5263157894736842
real-time technologies,0.5263157894736842
real-time perspective,0.5263157894736842
real-time Gradient-based,0.5263157894736842
real-time algorithm,0.5263157894736842
real-time activities,0.5263157894736842
real-time event,0.5263157894736842
real-time augmented,0.5263157894736842
real-time formal,0.5263157894736842
real-time programs,0.5263157894736842
real-time logic,0.5263157894736842
real-time jobs,0.5263157894736842
real-time guaranties,0.5263157894736842
real-time thread,0.5263157894736842
real-time transport,0.5263157894736842
real-time world,0.5263157894736842
real-time recognition,0.5263157894736842
real-time movement,0.5263157894736842
real-time micro-kernel,0.5263157894736842
real-time catheter,0.5263157894736842
real-time techniques,0.5263157894736842
real-time truckload,0.5263157894736842
real-time version,0.5263157894736842
real-time kinematics,0.5263157894736842
real-time texture,0.5263157894736842
real-time efficient,0.5263157894736842
real-time synchronization,0.5263157894736842
real-time operating,0.5263157894736842
real-time properties,0.5263157894736842
real-time correlation-based,0.5263157894736842
real-time image-based,0.5263157894736842
real-time z-field,0.5263157894736842
real-time protocol,0.5263157894736842
real-time media,0.5263157894736842
real-time features,0.5263157894736842
real-time interactions,0.5263157894736842
real-time multiplayer,0.5263157894736842
real-time interaction,0.5263157894736842
real-time context,0.5263157894736842
real-time based,0.5263157894736842
real-time intrusion,0.5263157894736842
real-time graphics,0.5263157894736842
real-time methods,0.5263157894736842
real-time tracker,0.5263157894736842
real-time ocean,0.5263157894736842
real-time multimedia,0.5263157894736842
real-time characteristics,0.5263157894736842
real-time monitor,0.5263157894736842
real-time integration,0.5263157894736842
real-time user,0.5263157894736842
real-time acquisition,0.5263157894736842
real-time weight,0.5263157894736842
real-time 3D-scanning,0.5263157894736842
real-time omni-directional,0.5263157894736842
real-time software,0.5263157894736842
real-time identifying,0.5263157894736842
real-time image,0.5263157894736842
real-time multimodal,0.5263157894736842
real-time gameplay,0.5263157894736842
real-time streams,0.5263157894736842
real-time stereoscopy,0.5263157894736842
real-time knowledge,0.5263157894736842
real-time trackers,0.5263157894736842
real-time analysis,0.5263157894736842
real-time sound,0.5263157894736842
real-time Enterprise,0.5263157894736842
real-time distributed,0.5263157894736842
real-time check,0.5263157894736842
real-time framework,0.5263157894736842
real-time patients,0.5263157894736842
real-time transmission,0.5263157894736842
real-time selective,0.5263157894736842
real-time decoding,0.5263157894736842
real-time LOD,0.5263157894736842
real-time element,0.5263157894736842
real-time database,0.5263157894736842
real-time traffic,0.5263157894736842
real-time monitoring,0.5263157894736842
real-time patient,0.5263157894736842
real-time implementation,0.5263157894736842
real-time connections,0.5263157894736842
real-time ECG,0.5263157894736842
real-time demand,0.5263157894736842
real-time application,0.5263157894736842
real-time detailed,0.5263157894736842
survivability metrics,33.33333333333333
survivability model,33.33333333333333
survivability management,33.33333333333333
methodologies followed,20.0
methodologies based,20.0
methodologies lack,20.0
methodologies barely,20.0
methodologies leading,20.0
lie within,25.0
lie near,25.0
lie greatly,25.0
lie human,25.0
picture creation,12.5
picture authors,12.5
picture objects,12.5
picture easily,12.5
picture whose,12.5
picture using,12.5
picture selected,12.5
picture quality,12.5
thought adapted,50.0
thought emerged,50.0
similar systems,3.418803418803419
similar images,2.564102564102564
similar algorithms,2.564102564102564
similar structures,2.564102564102564
similar unknown,1.7094017094017095
similar color,1.7094017094017095
similar trajectories,1.7094017094017095
similar objects,1.7094017094017095
similar degree,1.7094017094017095
similar results,1.7094017094017095
similar local,1.7094017094017095
similar photo,0.8547008547008548
similar trajectory,0.8547008547008548
similar benefits,0.8547008547008548
similar costs,0.8547008547008548
similar probabilities,0.8547008547008548
similar algorithm,0.8547008547008548
similar numerical,0.8547008547008548
similar generic,0.8547008547008548
similar model,0.8547008547008548
similar actions,0.8547008547008548
similar sign,0.8547008547008548
similar profiles,0.8547008547008548
similar 2D,0.8547008547008548
similar spatial,0.8547008547008548
similar problem,0.8547008547008548
similar traffic,0.8547008547008548
similar domains,0.8547008547008548
similar patterns,0.8547008547008548
similar prototype,0.8547008547008548
similar presentation,0.8547008547008548
similar rendering,0.8547008547008548
similar preferences,0.8547008547008548
similar unfairness,0.8547008547008548
similar appearance,0.8547008547008548
similar level,0.8547008547008548
similar selection,0.8547008547008548
similar tools,0.8547008547008548
similar support,0.8547008547008548
similar interests,0.8547008547008548
similar services,0.8547008547008548
similar e-Government,0.8547008547008548
similar accuracy,0.8547008547008548
similar impact,0.8547008547008548
similar projects,0.8547008547008548
similar improvements,0.8547008547008548
similar techniques,0.8547008547008548
similar course,0.8547008547008548
similar courses,0.8547008547008548
similar manner,0.8547008547008548
similar efforts,0.8547008547008548
similar principles,0.8547008547008548
similar clones,0.8547008547008548
similar data,0.8547008547008548
similar utterances,0.8547008547008548
similar locomotion,0.8547008547008548
similar randomized,0.8547008547008548
similar password,0.8547008547008548
similar work,0.8547008547008548
similar goals,0.8547008547008548
similar security-sensitive,0.8547008547008548
similar software,0.8547008547008548
similar instead,0.8547008547008548
similar structure,0.8547008547008548
similar rules,0.8547008547008548
similar assumptions,0.8547008547008548
similar shape,0.8547008547008548
similar result,0.8547008547008548
similar colours,0.8547008547008548
similar dihedrals,0.8547008547008548
similar colour,0.8547008547008548
similar texture,0.8547008547008548
similar subsequent,0.8547008547008548
similar triangles,0.8547008547008548
similar segmentation,0.8547008547008548
similar functionalities,0.8547008547008548
similar animations,0.8547008547008548
similar performance,0.8547008547008548
similar effects,0.8547008547008548
similar multicasting,0.8547008547008548
similar entity,0.8547008547008548
similar content,0.8547008547008548
similar storage,0.8547008547008548
similar type,0.8547008547008548
similar service,0.8547008547008548
similar subject,0.8547008547008548
similar vertexes,0.8547008547008548
similar way,0.8547008547008548
similar classification,0.8547008547008548
similar measures,0.8547008547008548
similar IPC,0.8547008547008548
similar behavior,0.8547008547008548
similar computations,0.8547008547008548
similar predictability,0.8547008547008548
similar program,0.8547008547008548
similar 2–4×,0.8547008547008548
similar DSM,0.8547008547008548
similar intuition,0.8547008547008548
similar memory,0.8547008547008548
similar goal,0.8547008547008548
similar characteristics,0.8547008547008548
improper initialization,33.33333333333333
improper reuse,33.33333333333333
improper DDT,33.33333333333333
pulling together,100.0
recognizable words,100.0
particles determines,100.0
traveling salesman,66.66666666666666
traveling information,33.33333333333333
differentially expressed,100.0
transmit PPP,10.0
transmit classified,10.0
transmit policies,10.0
transmit emotional,10.0
transmit infrared,10.0
transmit sensitive,10.0
transmit copies,10.0
transmit data,10.0
transmit one,10.0
transmit physical,10.0
assessment process,14.285714285714285
assessment capturing,7.142857142857142
assessment begins,7.142857142857142
assessment tools,7.142857142857142
assessment reports,7.142857142857142
assessment prove,7.142857142857142
assessment systems,7.142857142857142
assessment method,7.142857142857142
assessment issues,7.142857142857142
assessment procedures,7.142857142857142
assessment concepts,7.142857142857142
assessment guidline,7.142857142857142
assessment scheme,7.142857142857142
philosophy behind,83.33333333333334
philosophy called,16.666666666666664
martial art,100.0
coin method,100.0
banked register,100.0
manifolds make,50.0
manifolds using,50.0
sample size,11.320754716981133
sample set,5.660377358490567
sample application,5.660377358490567
sample data,5.660377358490567
sample form,3.7735849056603774
sample sets,3.7735849056603774
sample systems,3.7735849056603774
sample implementation,3.7735849056603774
sample forms,1.8867924528301887
sample documents,1.8867924528301887
sample queries,1.8867924528301887
sample use,1.8867924528301887
sample client,1.8867924528301887
sample comparisons,1.8867924528301887
sample within,1.8867924528301887
sample point,1.8867924528301887
sample real-timeembedded,1.8867924528301887
sample datasets,1.8867924528301887
sample solutions,1.8867924528301887
sample results,1.8867924528301887
sample huge,1.8867924528301887
sample material,1.8867924528301887
sample branch,1.8867924528301887
sample games,1.8867924528301887
sample expansions,1.8867924528301887
sample astrophysics,1.8867924528301887
sample tests,1.8867924528301887
sample calculation,1.8867924528301887
sample implementations,1.8867924528301887
sample sound,1.8867924528301887
sample analysis,1.8867924528301887
sample fairly,1.8867924528301887
sample images,1.8867924528301887
sample reduction,1.8867924528301887
sample surface,1.8867924528301887
sample discrete,1.8867924528301887
sample programs,1.8867924528301887
sample space,1.8867924528301887
colony algorithm,100.0
multi-node loops,100.0
brief description,15.384615384615385
brief introduction,11.538461538461538
brief survey,11.538461538461538
brief discussion,7.6923076923076925
brief overview,7.6923076923076925
brief outline,3.8461538461538463
brief history,3.8461538461538463
brief summary,3.8461538461538463
brief conclusion,3.8461538461538463
brief literature,3.8461538461538463
brief example,3.8461538461538463
brief recommendations,3.8461538461538463
brief overall,3.8461538461538463
brief statement,3.8461538461538463
brief preview,3.8461538461538463
brief application,3.8461538461538463
brief talk,3.8461538461538463
host computer,11.11111111111111
host schemes,11.11111111111111
host via,5.555555555555555
host processor,5.555555555555555
host processor's,5.555555555555555
host assessment,5.555555555555555
host provides,5.555555555555555
host attribute,5.555555555555555
host configuration,5.555555555555555
host language,5.555555555555555
host software,5.555555555555555
host based,5.555555555555555
host institution,5.555555555555555
host names,5.555555555555555
host annotations,5.555555555555555
host different,5.555555555555555
steel manufacturing,50.0
steel frame,50.0
single-crossing assumption,100.0
y-shaped 3D,50.0
y-shaped pseudo-random,50.0
codesign scheme,100.0
ground-level images,100.0
licensed architect,100.0
communicative behavior,50.0
communicative elements,50.0
self-adaptive structure,20.0
self-adaptive interactive,20.0
self-adaptive environment,20.0
self-adaptive software,20.0
self-adaptive confidence,20.0
grained communication,8.695652173913043
grained parallelism,8.695652173913043
grained tasks,8.695652173913043
grained control,8.695652173913043
grained sharing,4.3478260869565215
grained distinctions,4.3478260869565215
grained complexity-distortion,4.3478260869565215
grained information,4.3478260869565215
grained tuning,4.3478260869565215
grained events,4.3478260869565215
grained security,4.3478260869565215
grained access,4.3478260869565215
grained analysis,4.3478260869565215
grained way,4.3478260869565215
grained nature,4.3478260869565215
grained parallel,4.3478260869565215
grained OS,4.3478260869565215
grained threads,4.3478260869565215
grained reconfigurable,4.3478260869565215
uncalibrated images,25.0
uncalibrated cameras,25.0
uncalibrated image,8.333333333333332
uncalibrated stereo,8.333333333333332
uncalibrated hand-held,8.333333333333332
uncalibrated video,8.333333333333332
uncalibrated perspective,8.333333333333332
uncalibrated views,8.333333333333332
year data,7.6923076923076925
year period,7.6923076923076925
year program,7.6923076923076925
year longitudinal,3.8461538461538463
year computer,3.8461538461538463
year subjects,3.8461538461538463
year students,3.8461538461538463
year minority-educating,3.8461538461538463
year college,3.8461538461538463
year undergraduates,3.8461538461538463
year Game,3.8461538461538463
year long,3.8461538461538463
year ethnographic,3.8461538461538463
year 0.3,3.8461538461538463
year exploratory,3.8461538461538463
year may,3.8461538461538463
year 2000,3.8461538461538463
year experiences,3.8461538461538463
year schools,3.8461538461538463
year ago,3.8461538461538463
year 2020,3.8461538461538463
year government,3.8461538461538463
year old,3.8461538461538463
pid heating,100.0
career step,25.0
career opportunities,25.0
career enhancement,25.0
career placement,25.0
resolving priorities,50.0
resolving large,50.0
infotainment presentation,100.0
sink node,50.0
sink presence,25.0
sink operations,25.0
decision-making process,31.25
decision-making ability,12.5
decision-making capabilities,6.25
decision-making uses,6.25
decision-making information,6.25
decision-making needs,6.25
decision-making tools,6.25
decision-making processes,6.25
decision-making criteria,6.25
decision-making tier,6.25
decision-making strategy,6.25
autonomous agents,11.11111111111111
autonomous computing,9.25925925925926
autonomous characters,7.4074074074074066
autonomous robots,5.555555555555555
autonomous vehicle,5.555555555555555
autonomous robot,3.7037037037037033
autonomous agent,3.7037037037037033
autonomous play,3.7037037037037033
autonomous charactersbehave,1.8518518518518516
autonomous virtual,1.8518518518518516
autonomous synthetic,1.8518518518518516
autonomous animated,1.8518518518518516
autonomous entities,1.8518518518518516
autonomous boundaries,1.8518518518518516
autonomous controlling,1.8518518518518516
autonomous control,1.8518518518518516
autonomous applications,1.8518518518518516
autonomous platform,1.8518518518518516
autonomous helicopter,1.8518518518518516
autonomous humanoid,1.8518518518518516
autonomous experience,1.8518518518518516
autonomous business,1.8518518518518516
autonomous sales-agent,1.8518518518518516
autonomous interconnection,1.8518518518518516
autonomous trading,1.8518518518518516
autonomous resources,1.8518518518518516
autonomous human-robot,1.8518518518518516
autonomous setting,1.8518518518518516
autonomous characteristic,1.8518518518518516
autonomous geo-referenced,1.8518518518518516
autonomous organization,1.8518518518518516
autonomous sources,1.8518518518518516
autonomous systems,1.8518518518518516
autonomous intelligent,1.8518518518518516
autonomous guided,1.8518518518518516
repeating structure,100.0
k-way partitioning,100.0
holonomic mechanical,100.0
topographical maps,100.0
alternatives based,66.66666666666666
alternatives use,33.33333333333333
homogeneous surfaces,14.285714285714285
homogeneous multiprocessor,14.285714285714285
homogeneous coordinates,14.285714285714285
homogeneous according,14.285714285714285
homogeneous subgroups,14.285714285714285
homogeneous VLIW-like,14.285714285714285
homogeneous multicore,14.285714285714285
context-based service,50.0
context-based rating,25.0
context-based inference,25.0
immortal words,100.0
union property,42.857142857142854
union calculation,14.285714285714285
union set,14.285714285714285
union protocol,14.285714285714285
union blend,14.285714285714285
touchable exhibits,100.0
post optimal,16.666666666666664
post facto,16.666666666666664
post course,16.666666666666664
post notes,16.666666666666664
post processing,16.666666666666664
post ubiquitous,16.666666666666664
l-branch direction,50.0
l-branch prediction,50.0
credit cards,27.77777777777778
credit card,22.22222222222222
credit companies,8.333333333333332
credit guarantee,8.333333333333332
credit certificate,5.555555555555555
credit evaluation,5.555555555555555
credit question,2.7777777777777777
credit impacts,2.7777777777777777
credit risk,2.7777777777777777
credit basis,2.7777777777777777
credit updating,2.7777777777777777
credit system,2.7777777777777777
credit someone,2.7777777777777777
credit raters,2.7777777777777777
cross channels,20.833333333333336
cross layer,8.333333333333332
cross verify,8.333333333333332
cross cultural,8.333333333333332
cross metrics,8.333333333333332
cross search,4.166666666666666
cross Multi-Hexagon,4.166666666666666
cross interference,4.166666666666666
cross referencing,4.166666666666666
cross compilers,4.166666666666666
cross section,4.166666666666666
cross site,4.166666666666666
cross image,4.166666666666666
cross likelihood,4.166666666666666
cross file,4.166666666666666
cross thread,4.166666666666666
highlighted advantages,100.0
reflection-based framework,100.0
infinitary analogues,100.0
collectibles without,100.0
prototype system,20.0
prototype implementation,8.571428571428571
prototype based,7.6190476190476195
prototype game,3.8095238095238098
prototype systems,3.8095238095238098
prototype model,1.9047619047619049
prototype IAs,1.9047619047619049
prototype application,1.9047619047619049
prototype Wizard's,1.9047619047619049
prototype coprocessor,1.9047619047619049
prototype developed,1.9047619047619049
prototype would,0.9523809523809524
prototype creation,0.9523809523809524
prototype testing,0.9523809523809524
prototype MMORPG,0.9523809523809524
prototype forces,0.9523809523809524
prototype generator,0.9523809523809524
prototype providing,0.9523809523809524
prototype contains,0.9523809523809524
prototype includes,0.9523809523809524
prototype Web,0.9523809523809524
prototype log-structured,0.9523809523809524
prototype telecommunication,0.9523809523809524
prototype Laser,0.9523809523809524
prototype range,0.9523809523809524
prototype sensor,0.9523809523809524
prototype indicates,0.9523809523809524
prototype using,0.9523809523809524
prototype named,0.9523809523809524
prototype Multi-Audible,0.9523809523809524
prototype platform,0.9523809523809524
prototype allows,0.9523809523809524
prototype The,0.9523809523809524
prototype systems(Pi-book,0.9523809523809524
prototype streaming,0.9523809523809524
prototype called,0.9523809523809524
prototype applications,0.9523809523809524
prototype implementations,0.9523809523809524
prototype browser,0.9523809523809524
prototype manual,0.9523809523809524
prototype auto-completion,0.9523809523809524
prototype architecture,0.9523809523809524
prototype version,0.9523809523809524
prototype Mobile,0.9523809523809524
prototype achieves,0.9523809523809524
prototype medical,0.9523809523809524
prototype integrates,0.9523809523809524
prototype show,0.9523809523809524
prototype utilized,0.9523809523809524
prototype lightweight,0.9523809523809524
prototype described,0.9523809523809524
prototype CppTest,0.9523809523809524
prototype used,0.9523809523809524
prototype written,0.9523809523809524
prototype scheduler,0.9523809523809524
prototype chair,0.9523809523809524
prototype circuit,0.9523809523809524
prototype computer-aided,0.9523809523809524
real time,19.753086419753085
real world,19.012345679012345
real data,4.444444444444445
real images,3.45679012345679
real objects,2.9629629629629632
real video,1.4814814814814816
real scenes,1.2345679012345678
real applications,0.9876543209876543
real space,0.7407407407407408
real datasets,0.7407407407407408
real system,0.7407407407407408
real web,0.7407407407407408
real customer,0.7407407407407408
real range,0.7407407407407408
real environment,0.7407407407407408
real life,0.7407407407407408
real case,0.7407407407407408
real numbers,0.7407407407407408
real cases,0.7407407407407408
real ball,0.49382716049382713
real actor,0.49382716049382713
real programs,0.49382716049382713
real program,0.49382716049382713
real systems,0.49382716049382713
real problems,0.49382716049382713
real examples,0.49382716049382713
real environments,0.49382716049382713
real business,0.49382716049382713
real potential,0.49382716049382713
real servers,0.49382716049382713
real requirements,0.49382716049382713
real spaces,0.49382716049382713
real design,0.49382716049382713
real machine,0.49382716049382713
real challenge,0.49382716049382713
real networks,0.49382716049382713
real street,0.24691358024691357
real observations,0.24691358024691357
real lighting,0.24691358024691357
real image,0.24691358024691357
real board,0.24691358024691357
real locations,0.24691358024691357
real instruments,0.24691358024691357
real binoculars,0.24691358024691357
real connection,0.24691358024691357
real game,0.24691358024691357
real human-social,0.24691358024691357
real stadium,0.24691358024691357
real space.Communications,0.24691358024691357
real space."Connected,0.24691358024691357
real robots,0.24691358024691357
real models,0.24691358024691357
real database,0.24691358024691357
real sonar,0.24691358024691357
real shape,0.24691358024691357
real holes,0.24691358024691357
real 3D,0.24691358024691357
real rackets,0.24691358024691357
real musical,0.24691358024691357
real book,0.24691358024691357
real content,0.24691358024691357
real users,0.24691358024691357
real and/or,0.24691358024691357
real Web,0.24691358024691357
real demonstrations,0.24691358024691357
real object,0.24691358024691357
real cameras,0.24691358024691357
real fibre,0.24691358024691357
real simulation,0.24691358024691357
real word,0.24691358024691357
real solutions,0.24691358024691357
real mobile,0.24691358024691357
real testbeds,0.24691358024691357
real sampled,0.24691358024691357
real surface,0.24691358024691357
real imagery,0.24691358024691357
real VR,0.24691358024691357
real surfaces,0.24691358024691357
real moving,0.24691358024691357
real acquisitions,0.24691358024691357
real people,0.24691358024691357
real measured,0.24691358024691357
real face,0.24691358024691357
real acoustical,0.24691358024691357
real faces,0.24691358024691357
real spherical,0.24691358024691357
real 3d,0.24691358024691357
real photographs,0.24691358024691357
real dynamic,0.24691358024691357
real software,0.24691358024691357
real using,0.24691358024691357
real term,0.24691358024691357
real feeling,0.24691358024691357
real environmentwhile,0.24691358024691357
real players,0.24691358024691357
real house,0.24691358024691357
real paddle,0.24691358024691357
real field,0.24691358024691357
real tourists,0.24691358024691357
real soap,0.24691358024691357
real tabletop,0.24691358024691357
real Tournament,0.24691358024691357
real foot,0.24691358024691357
real necessity,0.24691358024691357
real chess,0.24691358024691357
real indoor,0.24691358024691357
real possibility,0.24691358024691357
real reality,0.24691358024691357
real child-users,0.24691358024691357
real participants,0.24691358024691357
real groups,0.24691358024691357
real practices,0.24691358024691357
real research,0.24691358024691357
real society,0.24691358024691357
real situation,0.24691358024691357
real stores,0.24691358024691357
real world's,0.24691358024691357
real basis,0.24691358024691357
real auction,0.24691358024691357
real problem,0.24691358024691357
real workload,0.24691358024691357
real virtues,0.24691358024691357
real subway,0.24691358024691357
real basic,0.24691358024691357
real ant,0.24691358024691357
real threat,0.24691358024691357
real languages,0.24691358024691357
real rule,0.24691358024691357
real trace,0.24691358024691357
real botanical,0.24691358024691357
real owner,0.24691358024691357
real worlds,0.24691358024691357
real ROI,0.24691358024691357
real changed,0.24691358024691357
real number,0.24691358024691357
real form,0.24691358024691357
real academic,0.24691358024691357
real circumstances,0.24691358024691357
real MR,0.24691358024691357
real effect,0.24691358024691357
real sense,0.24691358024691357
real cultural,0.24691358024691357
real scenarios,0.24691358024691357
real protein,0.24691358024691357
real search,0.24691358024691357
real existing,0.24691358024691357
real network,0.24691358024691357
real XML,0.24691358024691357
real situations,0.24691358024691357
real neural,0.24691358024691357
real cognitive,0.24691358024691357
real eyelids/eyelashes,0.24691358024691357
real hardware,0.24691358024691357
real compilation,0.24691358024691357
real code,0.24691358024691357
real loop,0.24691358024691357
real processors,0.24691358024691357
real massively,0.24691358024691357
benchmarking two,16.666666666666664
benchmarking characteristics,16.666666666666664
benchmarking data,16.666666666666664
benchmarking Building,16.666666666666664
benchmarking evaluation,16.666666666666664
benchmarking parameters,16.666666666666664
single-cycle effective,50.0
single-cycle communication,50.0
gigabit networks,100.0
estimation method,17.307692307692307
estimation algorithm,11.538461538461538
estimation algorithms,9.615384615384617
estimation process,7.6923076923076925
estimation using,7.6923076923076925
estimation accuracy,5.769230769230769
estimation techniques,3.8461538461538463
estimation stage,3.8461538461538463
estimation errors,3.8461538461538463
estimation technique,3.8461538461538463
estimation procedure,3.8461538461538463
estimation approaches,1.9230769230769231
estimation technologies,1.9230769230769231
estimation based,1.9230769230769231
estimation approach,1.9230769230769231
estimation applied,1.9230769230769231
estimation requires,1.9230769230769231
estimation problem,1.9230769230769231
estimation methods,1.9230769230769231
estimation system,1.9230769230769231
estimation precision,1.9230769230769231
estimation scheme,1.9230769230769231
inventory management,21.428571428571427
inventory control,14.285714285714285
inventory controlling,14.285714285714285
inventory costs,14.285714285714285
inventory variances,14.285714285714285
inventory using,7.142857142857142
inventory cost,7.142857142857142
inventory taken,7.142857142857142
bar code,50.0
bar using,25.0
bar graph,25.0
synchronisation scenarios,100.0
desk surface,100.0
spur interest,100.0
shrinkage problem,100.0
asynchronous circuits,12.903225806451612
asynchronous pipeline,12.903225806451612
asynchronous replication,6.451612903225806
asynchronous event,6.451612903225806
asynchronous circuit,3.225806451612903
asynchronous func,3.225806451612903
asynchronous implementation,3.225806451612903
asynchronous function,3.225806451612903
asynchronous interrupts,3.225806451612903
asynchronous events,3.225806451612903
asynchronous nature,3.225806451612903
asynchronous programming,3.225806451612903
asynchronous systemsthat,3.225806451612903
asynchronous communication,3.225806451612903
asynchronous communications,3.225806451612903
asynchronous systems,3.225806451612903
asynchronous data,3.225806451612903
asynchronous task,3.225806451612903
asynchronous messaging,3.225806451612903
asynchronous messages,3.225806451612903
asynchronous direct,3.225806451612903
asynchronous superscalar,3.225806451612903
asynchronous computation,3.225806451612903
group-oriented tasks,100.0
flexibility since,40.0
flexibility features,20.0
flexibility tickets,20.0
flexibility led,20.0
defects found,14.285714285714285
defects would,14.285714285714285
defects alone,14.285714285714285
defects using,14.285714285714285
defects may,14.285714285714285
defects per,14.285714285714285
defects discovered,14.285714285714285
relating customer,25.0
relating hyperedges,25.0
relating two,25.0
relating objective,25.0
multipoint communications,100.0
rectification scheme,100.0
reliable multicast,5.970149253731343
reliable guarantee,2.9850746268656714
reliable transport,2.9850746268656714
reliable solution,2.9850746268656714
reliable dense,2.9850746268656714
reliable 3D,2.9850746268656714
reliable way,2.9850746268656714
reliable systems,2.9850746268656714
reliable dissemination,1.4925373134328357
reliable silhouette,1.4925373134328357
reliable contour,1.4925373134328357
reliable rules,1.4925373134328357
reliable evaluation,1.4925373134328357
reliable XML,1.4925373134328357
reliable message,1.4925373134328357
reliable Web,1.4925373134328357
reliable e-mail,1.4925373134328357
reliable senders,1.4925373134328357
reliable algorithm,1.4925373134328357
reliable computational,1.4925373134328357
reliable 3-D,1.4925373134328357
reliable face,1.4925373134328357
reliable extraction,1.4925373134328357
reliable tracking,1.4925373134328357
reliable submatrix,1.4925373134328357
reliable biometric,1.4925373134328357
reliable yet,1.4925373134328357
reliable information,1.4925373134328357
reliable enough,1.4925373134328357
reliable methods,1.4925373134328357
reliable gene,1.4925373134328357
reliable authentication,1.4925373134328357
reliable detection,1.4925373134328357
reliable messaging,1.4925373134328357
reliable component,1.4925373134328357
reliable models,1.4925373134328357
reliable devices,1.4925373134328357
reliable business,1.4925373134328357
reliable security,1.4925373134328357
reliable knowledge,1.4925373134328357
reliable functionality,1.4925373134328357
reliable components,1.4925373134328357
reliable wireless,1.4925373134328357
reliable end-to-end,1.4925373134328357
reliable broadcast,1.4925373134328357
reliable accounting,1.4925373134328357
reliable system,1.4925373134328357
reliable driver,1.4925373134328357
reliable background,1.4925373134328357
reliable performance,1.4925373134328357
reliable Internet-oriented,1.4925373134328357
reliable seed,1.4925373134328357
reliable location-based,1.4925373134328357
reliable processing,1.4925373134328357
reliable results,1.4925373134328357
reliable image,1.4925373134328357
reliable prediction,1.4925373134328357
conflicts among,28.57142857142857
conflicts arising,14.285714285714285
conflicts created,14.285714285714285
conflicts related,14.285714285714285
conflicts even,14.285714285714285
conflicts could,14.285714285714285
barter trade,66.66666666666666
barter relationships,33.33333333333333
boundary violation,7.6923076923076925
boundary conditions,7.6923076923076925
boundary based,3.8461538461538463
boundary discontinuity,3.8461538461538463
boundary information,3.8461538461538463
boundary would,3.8461538461538463
boundary changed,3.8461538461538463
boundary localization,3.8461538461538463
boundary regions,3.8461538461538463
boundary triangles,3.8461538461538463
boundary objects,3.8461538461538463
boundary understanding,3.8461538461538463
boundary surfaces,3.8461538461538463
boundary constraint,3.8461538461538463
boundary control,3.8461538461538463
boundary concavities,3.8461538461538463
boundary mesh,3.8461538461538463
boundary condition,3.8461538461538463
boundary measure,3.8461538461538463
boundary pixels,3.8461538461538463
boundary generated,3.8461538461538463
boundary enhancement,3.8461538461538463
boundary continuity,3.8461538461538463
boundary element,3.8461538461538463
pavement surfaces,50.0
pavement failures,50.0
prototyping system,16.666666666666664
prototyping platform,11.11111111111111
prototyping algorithms,5.555555555555555
prototyping functional,5.555555555555555
prototyping environments,5.555555555555555
prototyping tools,5.555555555555555
prototyping machine,5.555555555555555
prototyping tool,5.555555555555555
prototyping experiments,5.555555555555555
prototyping interaction,5.555555555555555
prototyping methods,5.555555555555555
prototyping based,5.555555555555555
prototyping technology,5.555555555555555
prototyping experimental,5.555555555555555
prototyping development,5.555555555555555
close-to-optimal solutions,100.0
mammograms employing,100.0
cell phone,38.46153846153847
cell phones,26.923076923076923
cell scheduling,3.8461538461538463
cell cytokine,3.8461538461538463
cell division,3.8461538461538463
cell using,3.8461538461538463
cell decomposition,3.8461538461538463
cell biochemistry,3.8461538461538463
cell requesting,3.8461538461538463
cell image,3.8461538461538463
cell logic,3.8461538461538463
buffer sizes,11.904761904761903
buffer overflow,11.904761904761903
buffer management,11.904761904761903
buffer overflows,7.142857142857142
buffer control,4.761904761904762
buffer occupancy,4.761904761904762
buffer increases,2.380952380952381
buffer mechanism,2.380952380952381
buffer methods,2.380952380952381
buffer spaces,2.380952380952381
buffer full,2.380952380952381
buffer thus,2.380952380952381
buffer precisely,2.380952380952381
buffer according,2.380952380952381
buffer efficiently,2.380952380952381
buffer dimension,2.380952380952381
buffer priority,2.380952380952381
buffer memory,2.380952380952381
buffer entries,2.380952380952381
buffer allocations,2.380952380952381
buffer technique,2.380952380952381
buffer geometries,2.380952380952381
buffer method,2.380952380952381
buffer modified,2.380952380952381
buffer requirements,2.380952380952381
buffer like,2.380952380952381
extent intersection,20.0
extent algorithms,20.0
extent functional,20.0
extent sizes,20.0
extent exploit,20.0
alias information,28.57142857142857
alias analysis,28.57142857142857
alias analyses,14.285714285714285
alias precision,14.285714285714285
alias profiling,14.285714285714285
1.0 API,20.0
1.0 game,20.0
1.0 foundation,20.0
1.0 traffic,20.0
1.0 iris,20.0
unfolding events,50.0
unfolding new,50.0
tax voting,50.0
tax revenue,25.0
tax reduction,25.0
frustration may,50.0
frustration due,50.0
recursion w.r.t,33.33333333333333
recursion optimization,33.33333333333333
recursion elimination,33.33333333333333
wide range,40.816326530612244
wide variety,11.564625850340136
wide spectrum,4.081632653061225
wide area,3.4013605442176873
wide baseline,2.7210884353741496
wide issue,2.7210884353741496
wide web,2.0408163265306123
wide class,1.3605442176870748
wide Internet,1.3605442176870748
wide SMP,1.3605442176870748
wide audience,1.3605442176870748
