phrase,purity
operations research,0.5667870036101083
algorithms,0.8522588522588522
integer,0.37777777777777777
need,0.03207547169811321
algorithm,0.6808
constraint programming,0.4410958904109589
it,0.008359522313010685
operations research,0.5667870036101083
algorithm,0.6808
stochastic optimization,0.2701492537313433
algorithms,0.8522588522588522
queue,0.012604422604422605
methodology,0.4380165289256198
method,0.12778904665314403
use,0.020035149384885764
algorithms,0.8522588522588522
operations research,0.5667870036101083
management science,0.41594454072790293
algorithms,0.8522588522588522
method,0.12778904665314403
algorithms,0.8522588522588522
method,0.12778904665314403
graph coloring,0.4907749077490775
constraint programming,0.4410958904109589
best,0.013739669421487603
data mining,0.7155555555555555
constraint programming,0.4410958904109589
algorithms,0.8522588522588522
evolutionary algorithms,0.37583333333333335
linear programming,0.5606796116504854
algorithms,0.8522588522588522
algorithm,0.6808
two,0.03204301075268817
permutations,0.3229166666666667
evolutionary algorithms,0.37583333333333335
data mining,0.7155555555555555
algorithms,0.8522588522588522
combinatorial optimization,0.5761194029850746
algorithms,0.8522588522588522
stochastic optimization,0.2701492537313433
identification,0.14884615384615385
linear programming,0.5606796116504854
linear programming,0.5606796116504854
memory,0.06163793103448276
operations research,0.5667870036101083
algorithms,0.8522588522588522
the,0.0043091655266757865
algorithm,0.6808
operations research,0.5667870036101083
computer engineering,0.9772727272727273
algorithms,0.8522588522588522
strategy,0.15341701534170155
an,0.010588235294117647
operations research,0.5667870036101083
operations research,0.5667870036101083
operations research,0.5667870036101083
access control,0.035262593783494105
operations research,0.5667870036101083
operations research,0.5667870036101083
constraint programming,0.4410958904109589
algorithms,0.8522588522588522
method,0.12778904665314403
linear programming,0.5606796116504854
data structures,0.8524590163934426
machine learning,0.907608695652174
cloud computing,0.24586776859504134
algorithms,0.8522588522588522
light,0.017989690721649486
algorithm,0.6808
method,0.12778904665314403
algorithm,0.6808
linear programming,0.5606796116504854
machine learning,0.907608695652174
value,0.08224852071005917
constraint programming,0.4410958904109589
algorithm,0.6808
computation,0.8851351351351351
linear programming,0.5606796116504854
it,0.008359522313010685
algorithms,0.8522588522588522
use,0.020035149384885764
linear programming,0.5606796116504854
two,0.03204301075268817
data structures,0.8524590163934426
algorithm,0.6808
the,0.0043091655266757865
linear programming,0.5606796116504854
mechanism design,0.20844686648501362
combinatorial optimization,0.5761194029850746
computational biology,0.45590994371482174
algorithm,0.6808
algorithms,0.8522588522588522
us,0.010443037974683544
enterprise architecture,0.3097560975609756
it,0.008359522313010685
an,0.010588235294117647
two,0.03204301075268817
it,0.008359522313010685
internet,0.046
software,0.09166666666666666
inheritance,0.08224043715846995
most,0.02425828970331588
it,0.008359522313010685
internet,0.046
use,0.020035149384885764
this,0.007366189719130896
artificial intelligence,0.9187898089171974
everything,0.03006024096385542
dns,0.02875
them,0.03753424657534247
further,0.1206896551724138
it,0.008359522313010685
the,0.0043091655266757865
we,0.012989493791786055
automation,0.09478527607361963
machine learning,0.907608695652174
oh,0.015283018867924528
artificial intelligence,0.9187898089171974
internet,0.046
internet,0.046
cloud storage,0.033008849557522126
itself,0.1416030534351145
cyberbullying,0.06503340757238307
cloud computing,0.24586776859504134
internet,0.046
virtual machine,0.1400208986415883
beyond,0.1030267753201397
cloud computing,0.24586776859504134
deep learning,0.4666666666666667
big data,0.27184466019417475
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
internet,0.046
storage,0.031153846153846153
big data,0.27184466019417475
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
beyond,0.1030267753201397
cloud computing,0.24586776859504134
big data,0.27184466019417475
internet,0.046
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
big data,0.27184466019417475
internet,0.046
cloud computing,0.24586776859504134
acceleration,0.11629746835443038
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
we,0.012989493791786055
it,0.008359522313010685
brief,0.09137529137529138
automation,0.09478527607361963
brief,0.09137529137529138
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
now,0.018242343541944074
means,0.088
brief,0.09137529137529138
cloud computing,0.24586776859504134
brief,0.09137529137529138
algorithms,0.8522588522588522
needs,0.1092436974789916
machine learning,0.907608695652174
tree,0.017513227513227512
temperature,0.038263665594855306
algorithm,0.6808
deep learning,0.4666666666666667
goes,0.05913669064748201
image segmentation,0.4725490196078431
use,0.020035149384885764
means,0.088
kernel,0.23603603603603604
few,0.07580645161290323
temperature,0.038263665594855306
waves,0.03639455782312925
methodology,0.4380165289256198
four,0.078125
example,0.1252336448598131
an,0.010588235294117647
changes,0.12641083521444696
use,0.020035149384885764
an,0.010588235294117647
three,0.051953125
algorithm,0.6808
their,0.027732793522267207
genetic programming,0.3785234899328859
identification,0.14884615384615385
deep learning,0.4666666666666667
the,0.0043091655266757865
method,0.12778904665314403
several,0.11037735849056604
us,0.010443037974683544
method,0.12778904665314403
use,0.020035149384885764
means,0.088
there,0.026584867075664622
tree,0.017513227513227512
computer vision,0.9487179487179487
machine learning,0.907608695652174
method,0.12778904665314403
changes,0.12641083521444696
the,0.0043091655266757865
algorithms,0.8522588522588522
image segmentation,0.4725490196078431
use,0.020035149384885764
the,0.0043091655266757865
changes,0.12641083521444696
causes,0.1118421052631579
sea ice,0.01466854724964739
seven,0.04341463414634146
method,0.12778904665314403
identification,0.14884615384615385
open-source software,0.2548223350253807
temperature,0.038263665594855306
means,0.088
method,0.12778904665314403
five,0.06557142857142857
machine learning,0.907608695652174
deep learning,0.4666666666666667
use,0.020035149384885764
machine learning,0.907608695652174
use,0.020035149384885764
identification,0.14884615384615385
algorithm,0.6808
method,0.12778904665314403
identification,0.14884615384615385
algorithms,0.8522588522588522
geostatistics,0.11958904109589041
changes,0.12641083521444696
means,0.088
use,0.020035149384885764
changes,0.12641083521444696
tree,0.017513227513227512
an,0.010588235294117647
changes,0.12641083521444696
big data,0.27184466019417475
deep learning,0.4666666666666667
strategy,0.15341701534170155
algorithm,0.6808
deep learning,0.4666666666666667
machine learning,0.907608695652174
three,0.051953125
feasibility study,0.0679372197309417
photogrammetry,0.1042296072507553
the,0.0043091655266757865
methodology,0.4380165289256198
object,0.10714285714285714
parameter,0.27379310344827584
seven,0.04341463414634146
machine learning,0.907608695652174
changes,0.12641083521444696
use,0.020035149384885764
memory,0.06163793103448276
deep learning,0.4666666666666667
changes,0.12641083521444696
three,0.051953125
method,0.12778904665314403
photogrammetry,0.1042296072507553
machine learning,0.907608695652174
they,0.021911037891268532
distance,0.10127298444130127
method,0.12778904665314403
can,0.01419284940411701
changes,0.12641083521444696
co,0.01489607390300231
solar energy,0.05914893617021277
ensemble learning,0.3785310734463277
use,0.020035149384885764
means,0.088
use,0.020035149384885764
algorithm,0.6808
photogrammetry,0.1042296072507553
harmonic analysis,0.12941176470588237
the,0.0043091655266757865
method,0.12778904665314403
two,0.03204301075268817
deep learning,0.4666666666666667
algorithms,0.8522588522588522
identification,0.14884615384615385
two,0.03204301075268817
its,0.03
imaging,0.12173913043478261
deep learning,0.4666666666666667
method,0.12778904665314403
we,0.012989493791786055
machine learning,0.907608695652174
methodology,0.4380165289256198
algorithm,0.6808
identification,0.14884615384615385
method,0.12778904665314403
changes,0.12641083521444696
dust,0.008622589531680441
senegal,0.017666666666666667
an,0.010588235294117647
geodynamics,0.07349643221202855
re,0.025277161862527715
its,0.03
photogrammetry,0.1042296072507553
changes,0.12641083521444696
methodology,0.4380165289256198
deep learning,0.4666666666666667
four,0.078125
the,0.0043091655266757865
we,0.012989493791786055
identification,0.14884615384615385
stereoscopy,0.14619883040935672
use,0.020035149384885764
the,0.0043091655266757865
changes,0.12641083521444696
we,0.012989493791786055
oceans,0.023425692695214106
can,0.01419284940411701
deep learning,0.4666666666666667
it,0.008359522313010685
ensemble learning,0.3785310734463277
changes,0.12641083521444696
changes,0.12641083521444696
convex optimization,0.3495670995670996
machine learning,0.907608695652174
deep learning,0.4666666666666667
deep learning,0.4666666666666667
genetic programming,0.3785234899328859
machine learning,0.907608695652174
machine learning,0.907608695652174
bayesian networks,0.4309895833333333
machine learning,0.907608695652174
means,0.088
imaging,0.12173913043478261
method,0.12778904665314403
an,0.010588235294117647
the,0.0043091655266757865
strategy,0.15341701534170155
deep learning,0.4666666666666667
machine learning,0.907608695652174
image segmentation,0.4725490196078431
approximation theory,0.23210412147505424
method,0.12778904665314403
method,0.12778904665314403
deep learning,0.4666666666666667
sea ice,0.01466854724964739
seismology,0.08010204081632653
the,0.0043091655266757865
deep learning,0.4666666666666667
interoperability,0.20071942446043164
we,0.012989493791786055
machine learning,0.907608695652174
an,0.010588235294117647
six,0.07446373850868233
et,0.023038277511961722
geophysics,0.3148558758314856
above,0.07621951219512195
computer vision,0.9487179487179487
algorithms,0.8522588522588522
use,0.020035149384885764
methodology,0.4380165289256198
numerical analysis,0.3630769230769231
method,0.12778904665314403
algorithms,0.8522588522588522
algorithm,0.6808
means,0.088
methodology,0.4380165289256198
two,0.03204301075268817
machine learning,0.907608695652174
use,0.020035149384885764
sea ice,0.01466854724964739
co,0.01489607390300231
an,0.010588235294117647
best,0.013739669421487603
use,0.020035149384885764
machine learning,0.907608695652174
et,0.023038277511961722
big data,0.27184466019417475
fuzzy logic,0.31876138433515483
the,0.0043091655266757865
method,0.12778904665314403
image segmentation,0.4725490196078431
collision,0.08318181818181818
an,0.010588235294117647
senegal,0.017666666666666667
means,0.088
temperature,0.038263665594855306
deep learning,0.4666666666666667
matching,0.06833333333333333
image segmentation,0.4725490196078431
matching,0.06833333333333333
method,0.12778904665314403
deep learning,0.4666666666666667
algorithms,0.8522588522588522
means,0.088
means,0.088
machine learning,0.907608695652174
strategy,0.15341701534170155
use,0.020035149384885764
method,0.12778904665314403
you,0.007164790174002047
it,0.008359522313010685
you,0.007164790174002047
use,0.020035149384885764
use,0.020035149384885764
deep learning,0.4666666666666667
changes,0.12641083521444696
algorithm,0.6808
method,0.12778904665314403
three,0.051953125
method,0.12778904665314403
deep learning,0.4666666666666667
co,0.01489607390300231
use,0.020035149384885764
method,0.12778904665314403
means,0.088
deep learning,0.4666666666666667
method,0.12778904665314403
means,0.088
use,0.020035149384885764
sequence,0.28480392156862744
machine learning,0.907608695652174
three,0.051953125
climatology,0.1480392156862745
deep learning,0.4666666666666667
machine learning,0.907608695652174
use,0.020035149384885764
et,0.023038277511961722
set,0.02638623326959847
deep learning,0.4666666666666667
us,0.010443037974683544
algorithms,0.8522588522588522
well,0.0356020942408377
means,0.088
do,0.013392857142857142
identification,0.14884615384615385
means,0.088
imaging,0.12173913043478261
value,0.08224852071005917
identification,0.14884615384615385
identification,0.14884615384615385
the,0.0043091655266757865
use,0.020035149384885764
two,0.03204301075268817
photogrammetry,0.1042296072507553
algorithm,0.6808
changes,0.12641083521444696
deep learning,0.4666666666666667
changes,0.12641083521444696
an,0.010588235294117647
changes,0.12641083521444696
identification,0.14884615384615385
an,0.010588235294117647
use,0.020035149384885764
cloud computing,0.24586776859504134
the,0.0043091655266757865
algorithm,0.6808
corrosion,0.015528781793842034
changes,0.12641083521444696
so,0.017803030303030303
use,0.020035149384885764
deep learning,0.4666666666666667
use,0.020035149384885764
deep learning,0.4666666666666667
identification,0.14884615384615385
use,0.020035149384885764
identification,0.14884615384615385
an,0.010588235294117647
one,0.01213235294117647
climatology,0.1480392156862745
out,0.016
algorithm,0.6808
co,0.01489607390300231
methodology,0.4380165289256198
use,0.020035149384885764
harmonic analysis,0.12941176470588237
use,0.020035149384885764
an,0.010588235294117647
both,0.0689119170984456
best,0.013739669421487603
information theory,0.7107843137254902
use,0.020035149384885764
means,0.088
an,0.010588235294117647
changes,0.12641083521444696
signal processing,0.8525345622119815
machine learning,0.907608695652174
changes,0.12641083521444696
algorithms,0.8522588522588522
deep learning,0.4666666666666667
cellular automata,0.2293103448275862
machine learning,0.907608695652174
four,0.078125
three,0.051953125
temperature,0.038263665594855306
dust,0.008622589531680441
identification,0.14884615384615385
two,0.03204301075268817
needs,0.1092436974789916
changes,0.12641083521444696
changes,0.12641083521444696
scattering,0.08595317725752509
identification,0.14884615384615385
use,0.020035149384885764
image segmentation,0.4725490196078431
waves,0.03639455782312925
tree,0.017513227513227512
changes,0.12641083521444696
methodology,0.4380165289256198
deep learning,0.4666666666666667
machine learning,0.907608695652174
three,0.051953125
machine learning,0.907608695652174
the,0.0043091655266757865
machine learning,0.907608695652174
means,0.088
algorithm,0.6808
deep learning,0.4666666666666667
object,0.10714285714285714
five,0.06557142857142857
deep learning,0.4666666666666667
cloud computing,0.24586776859504134
identification,0.14884615384615385
interpolation,0.1345679012345679
method,0.12778904665314403
machine learning,0.907608695652174
changes,0.12641083521444696
bayesian networks,0.4309895833333333
earthquakes,0.04567901234567901
identification,0.14884615384615385
use,0.020035149384885764
method,0.12778904665314403
means,0.088
an,0.010588235294117647
photogrammetry,0.1042296072507553
use,0.020035149384885764
two,0.03204301075268817
more,0.007737743650324867
imaging,0.12173913043478261
use,0.020035149384885764
algorithm,0.6808
fuzzy logic,0.31876138433515483
deep learning,0.4666666666666667
algorithm,0.6808
an,0.010588235294117647
use,0.020035149384885764
changes,0.12641083521444696
changes,0.12641083521444696
the,0.0043091655266757865
means,0.088
three,0.051953125
database,0.12045779685264664
an,0.010588235294117647
hysteresis,0.04002808988764045
reinforcement learning,0.3970149253731343
means,0.088
use,0.020035149384885764
means,0.088
methodology,0.4380165289256198
we,0.012989493791786055
method,0.12778904665314403
co,0.01489607390300231
three,0.051953125
strategy,0.15341701534170155
means,0.088
the,0.0043091655266757865
changes,0.12641083521444696
means,0.088
changes,0.12641083521444696
identification,0.14884615384615385
identification,0.14884615384615385
use,0.020035149384885764
algorithm,0.6808
method,0.12778904665314403
an,0.010588235294117647
identification,0.14884615384615385
algorithm,0.6808
four,0.078125
machine learning,0.907608695652174
deep learning,0.4666666666666667
four,0.078125
method,0.12778904665314403
deep learning,0.4666666666666667
use,0.020035149384885764
deep learning,0.4666666666666667
tree,0.017513227513227512
image segmentation,0.4725490196078431
algorithm,0.6808
tree,0.017513227513227512
deep learning,0.4666666666666667
oceans,0.023425692695214106
geometry,0.22536231884057972
identification,0.14884615384615385
means,0.088
flight,0.020180722891566263
identification,0.14884615384615385
identification,0.14884615384615385
use,0.020035149384885764
co,0.01489607390300231
three,0.051953125
beyond,0.1030267753201397
identification,0.14884615384615385
feasibility study,0.0679372197309417
changes,0.12641083521444696
feasibility study,0.0679372197309417
best,0.013739669421487603
more,0.007737743650324867
automation,0.09478527607361963
example,0.1252336448598131
changes,0.12641083521444696
open-source software,0.2548223350253807
machine learning,0.907608695652174
best,0.013739669421487603
big data,0.27184466019417475
the,0.0043091655266757865
this,0.007366189719130896
semantics,0.20934343434343433
sea level,0.01316953316953317
use,0.020035149384885764
object,0.10714285714285714
tree,0.017513227513227512
imaging,0.12173913043478261
means,0.088
deep learning,0.4666666666666667
one,0.01213235294117647
use,0.020035149384885764
class,0.04689922480620155
methodology,0.4380165289256198
thanks,0.03238095238095238
means,0.088
the,0.0043091655266757865
we,0.012989493791786055
beyond,0.1030267753201397
two,0.03204301075268817
deep learning,0.4666666666666667
use,0.020035149384885764
means,0.088
changes,0.12641083521444696
the,0.0043091655266757865
evolutionary algorithms,0.37583333333333335
changes,0.12641083521444696
method,0.12778904665314403
means,0.088
three,0.051953125
six,0.07446373850868233
changes,0.12641083521444696
rotation,0.054514285714285717
mathematical morphology,0.2861963190184049
deep learning,0.4666666666666667
artificial intelligence,0.9187898089171974
use,0.020035149384885764
co,0.01489607390300231
changes,0.12641083521444696
deep learning,0.4666666666666667
means,0.088
algorithms,0.8522588522588522
photogrammetry,0.1042296072507553
machine learning,0.907608695652174
changes,0.12641083521444696
structural analysis,0.12667478684531058
use,0.020035149384885764
machine learning,0.907608695652174
changes,0.12641083521444696
two,0.03204301075268817
an,0.010588235294117647
changes,0.12641083521444696
imaging,0.12173913043478261
changes,0.12641083521444696
an,0.010588235294117647
algorithm,0.6808
use,0.020035149384885764
temperature,0.038263665594855306
new,0.008870453095086151
identification,0.14884615384615385
may,0.01583652618135377
deep learning,0.4666666666666667
changes,0.12641083521444696
an,0.010588235294117647
deep learning,0.4666666666666667
sea ice,0.01466854724964739
we,0.012989493791786055
parameter,0.27379310344827584
method,0.12778904665314403
imaging,0.12173913043478261
temperature,0.038263665594855306
changes,0.12641083521444696
changes,0.12641083521444696
means,0.088
deep learning,0.4666666666666667
machine learning,0.907608695652174
means,0.088
changes,0.12641083521444696
do,0.013392857142857142
algorithm,0.6808
two,0.03204301075268817
means,0.088
changes,0.12641083521444696
machine learning,0.907608695652174
senegal,0.017666666666666667
it,0.008359522313010685
us,0.010443037974683544
an,0.010588235294117647
use,0.020035149384885764
methodology,0.4380165289256198
me,0.01370262390670554
means,0.088
which,0.02782101167315175
automation,0.09478527607361963
automata theory,0.8035714285714286
automation,0.09478527607361963
automata theory,0.8035714285714286
data structures,0.8524590163934426
it,0.008359522313010685
java,0.06151468315301391
software engineering,0.756
programming languages,0.5658959537572255
internet,0.046
we,0.012989493791786055
there,0.026584867075664622
supercomputers,0.17595628415300546
computer,0.051452282157676346
big data,0.27184466019417475
differential privacy,0.4353448275862069
supercomputers,0.17595628415300546
computer,0.051452282157676346
th,0.03418803418803419
interface,0.09324817518248175
java,0.06151468315301391
computer vision,0.9487179487179487
embedded systems,0.4683136412459721
quantum cryptography,0.32056451612903225
web services,0.05380597014925373
method,0.12778904665314403
java,0.06151468315301391
an,0.010588235294117647
it,0.008359522313010685
software engineering,0.756
big data,0.27184466019417475
web services,0.05380597014925373
defense,0.06778711484593837
mechanics,0.1703448275862069
formal verification,0.4375
web services,0.05380597014925373
the,0.0043091655266757865
big data,0.27184466019417475
knowledge engineering,0.4698275862068966
internet,0.046
we,0.012989493791786055
one,0.01213235294117647
we,0.012989493791786055
it,0.008359522313010685
best,0.013739669421487603
smart cards,0.09856459330143541
internet,0.046
computer forensics,0.3805031446540881
steganography,0.23055555555555557
encryption,0.13681917211328976
it,0.008359522313010685
cryptography,0.924812030075188
you,0.007164790174002047
disclosure,0.10920245398773006
you,0.007164790174002047
database,0.12045779685264664
cryptography,0.924812030075188
disclosure,0.10920245398773006
method,0.12778904665314403
cryptography,0.924812030075188
data protection,0.038489208633093526
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
all,0.006448412698412698
use,0.020035149384885764
unix,0.19448946515397084
yourself,0.038421052631578946
your,0.011968085106382979
it,0.008359522313010685
authentication,0.03964285714285714
chaos,0.04047337278106509
it,0.008359522313010685
computer forensics,0.3805031446540881
we,0.012989493791786055
disaster recovery,0.17435897435897435
you,0.007164790174002047
coding,0.2819875776397516
it,0.008359522313010685
access control,0.035262593783494105
best,0.013739669421487603
we,0.012989493791786055
image compression,0.14703557312252966
anyone,0.03861111111111111
it,0.008359522313010685
source code,0.1425
unix,0.19448946515397084
all,0.006448412698412698
everything,0.03006024096385542
you,0.007164790174002047
know,0.03538461538461538
their,0.027732793522267207
randomness,0.14130434782608695
access control,0.035262593783494105
your,0.011968085106382979
it,0.008359522313010685
me,0.01370262390670554
other,0.014216867469879518
disaster recovery,0.17435897435897435
cyberspace,0.040603015075376885
others,0.044884488448844885
authentication,0.03964285714285714
chaos,0.04047337278106509
it,0.008359522313010685
it,0.008359522313010685
more,0.007737743650324867
cryptography,0.924812030075188
it,0.008359522313010685
it,0.008359522313010685
automation,0.09478527607361963
you,0.007164790174002047
computer,0.051452282157676346
cyberspace,0.040603015075376885
hash table,0.1890625
the,0.0043091655266757865
what,0.017245817245817245
it,0.008359522313010685
it,0.008359522313010685
you,0.007164790174002047
you,0.007164790174002047
internet security,0.035526315789473684
an,0.010588235294117647
cryptography,0.924812030075188
computer forensics,0.3805031446540881
source code,0.1425
everything,0.03006024096385542
key management,0.06726384364820846
the,0.0043091655266757865
right,0.031712962962962964
know,0.03538461538461538
cyberspace,0.040603015075376885
it,0.008359522313010685
you,0.007164790174002047
encryption,0.13681917211328976
after,0.028515625
the,0.0043091655266757865
embedded systems,0.4683136412459721
graph theory,0.9608540925266904
you,0.007164790174002047
best,0.013739669421487603
game theory,0.2132435465768799
best,0.013739669421487603
encryption,0.13681917211328976
now,0.018242343541944074
key management,0.06726384364820846
best,0.013739669421487603
everything,0.03006024096385542
it,0.008359522313010685
know,0.03538461538461538
medical imaging,0.0856140350877193
methodology,0.4380165289256198
cryptography,0.924812030075188
software engineering,0.756
cryptography,0.924812030075188
computer forensics,0.3805031446540881
identification,0.14884615384615385
your,0.011968085106382979
we,0.012989493791786055
out,0.016
it,0.008359522313010685
it,0.008359522313010685
it,0.008359522313010685
cloud computing,0.24586776859504134
we,0.012989493791786055
cloud computing,0.24586776859504134
course,0.09788732394366197
all,0.006448412698412698
all,0.006448412698412698
semantic web,0.4056603773584906
it,0.008359522313010685
machine learning,0.907608695652174
use,0.020035149384885764
we,0.012989493791786055
its,0.03
use,0.020035149384885764
software engineering,0.756
us,0.010443037974683544
computer,0.051452282157676346
mechanical engineering,0.6491803278688525
course,0.09788732394366197
class,0.04689922480620155
means,0.088
probability,0.4984423676012461
statistics,0.16802800466744458
use,0.020035149384885764
web accessibility,0.015069124423963133
it,0.008359522313010685
all,0.006448412698412698
identification,0.14884615384615385
software engineering,0.756
it,0.008359522313010685
it,0.008359522313010685
their,0.027732793522267207
semantic web,0.4056603773584906
distance,0.10127298444130127
they,0.021911037891268532
artificial intelligence,0.9187898089171974
data mining,0.7155555555555555
two,0.03204301075268817
me,0.01370262390670554
internet,0.046
semantic web,0.4056603773584906
big data,0.27184466019417475
semantics,0.20934343434343433
value,0.08224852071005917
other,0.014216867469879518
cloud computing,0.24586776859504134
machine learning,0.907608695652174
computational linguistics,0.5432525951557093
use,0.020035149384885764
mechanics,0.1703448275862069
pair programming,0.29635258358662614
algorithms,0.8522588522588522
tree,0.017513227513227512
artificial intelligence,0.9187898089171974
needs,0.1092436974789916
computer network,0.13919597989949747
distance,0.10127298444130127
feasibility study,0.0679372197309417
we,0.012989493791786055
there,0.026584867075664622
web services,0.05380597014925373
cloud computing,0.24586776859504134
one,0.01213235294117647
data mining,0.7155555555555555
internet,0.046
programming languages,0.5658959537572255
sequence,0.28480392156862744
bioinformatics,0.5387931034482759
we,0.012989493791786055
internet,0.046
web design,0.0463265306122449
cyberinfrastructure,0.2825657894736842
method,0.12778904665314403
cloud computing,0.24586776859504134
software,0.09166666666666666
sun,0.021658536585365852
you,0.007164790174002047
network performance,0.15226130653266332
you,0.007164790174002047
know,0.03538461538461538
interoperability,0.20071942446043164
the,0.0043091655266757865
it,0.008359522313010685
you,0.007164790174002047
home automation,0.026695278969957083
interface,0.09324817518248175
smart devices,0.028888888888888888
we,0.012989493791786055
it,0.008359522313010685
big data,0.27184466019417475
fuzzy logic,0.31876138433515483
you,0.007164790174002047
you,0.007164790174002047
bandwidth,0.11480206540447505
you,0.007164790174002047
your,0.011968085106382979
machine learning,0.907608695652174
dns,0.02875
it,0.008359522313010685
disaster recovery,0.17435897435897435
algorithm,0.6808
big data,0.27184466019417475
deep learning,0.4666666666666667
software,0.09166666666666666
network topology,0.26549295774647885
whom,0.10382978723404256
software,0.09166666666666666
network topology,0.26549295774647885
that,0.012181818181818183
it,0.008359522313010685
disaster recovery,0.17435897435897435
you,0.007164790174002047
us,0.010443037974683544
you,0.007164790174002047
you,0.007164790174002047
class,0.04689922480620155
strategy,0.15341701534170155
we,0.012989493791786055
network performance,0.15226130653266332
we,0.012989493791786055
unix,0.19448946515397084
value,0.08224852071005917
internet,0.046
defense,0.06778711484593837
internet,0.046
bandwidth,0.11480206540447505
algorithms,0.8522588522588522
you,0.007164790174002047
software,0.09166666666666666
six,0.07446373850868233
disaster recovery,0.17435897435897435
less,0.06390243902439025
formal specification,0.49019607843137253
local loop,0.06503378378378379
it,0.008359522313010685
java,0.06151468315301391
you,0.007164790174002047
internet,0.046
algorithm,0.6808
algebra,0.41968911917098445
parameter,0.27379310344827584
numerical method,0.0848605577689243
the,0.0043091655266757865
method,0.12778904665314403
four,0.078125
the,0.0043091655266757865
new,0.008870453095086151
differential equations,0.48161764705882354
network topology,0.26549295774647885
the,0.0043091655266757865
computation,0.8851351351351351
computation,0.8851351351351351
method,0.12778904665314403
optimal control,0.19261744966442954
method,0.12778904665314403
symbolic computation,0.4264705882352941
the,0.0043091655266757865
method,0.12778904665314403
method,0.12778904665314403
the,0.0043091655266757865
algorithm,0.6808
the,0.0043091655266757865
graphics hardware,0.17719568567026195
he,0.03910761154855643
computation,0.8851351351351351
means,0.088
some,0.027672955974842768
method,0.12778904665314403
on,0.005657492354740061
algorithm,0.6808
numerical analysis,0.3630769230769231
method,0.12778904665314403
mathematical economics,0.2370266479663394
computation,0.8851351351351351
numerical method,0.0848605577689243
method,0.12778904665314403
method,0.12778904665314403
convection,0.02923076923076923
he,0.03910761154855643
one,0.01213235294117647
the,0.0043091655266757865
computation,0.8851351351351351
matrix,0.12378378378378378
two,0.03204301075268817
the,0.0043091655266757865
interpolation,0.1345679012345679
the,0.0043091655266757865
the,0.0043091655266757865
the,0.0043091655266757865
numerical method,0.0848605577689243
optimal control,0.19261744966442954
class,0.04689922480620155
two,0.03204301075268817
finite differences,0.15827464788732395
non,0.038636363636363635
computation,0.8851351351351351
optimal control,0.19261744966442954
method,0.12778904665314403
least squares,0.2407079646017699
method,0.12778904665314403
differential equations,0.48161764705882354
image segmentation,0.4725490196078431
new,0.008870453095086151
closure,0.02648148148148148
method,0.12778904665314403
new,0.008870453095086151
algorithms,0.8522588522588522
same,0.05447154471544716
the,0.0043091655266757865
least squares,0.2407079646017699
new,0.008870453095086151
he,0.03910761154855643
he,0.03910761154855643
computation,0.8851351351351351
tree,0.017513227513227512
method,0.12778904665314403
denotational semantics,0.6456896551724138
optimal control,0.19261744966442954
tree,0.017513227513227512
method,0.12778904665314403
parameter,0.27379310344827584
we,0.012989493791786055
iteration,0.6086956521739131
evolutionary algorithms,0.37583333333333335
the,0.0043091655266757865
two,0.03204301075268817
new,0.008870453095086151
differential equations,0.48161764705882354
ramsey theory,0.32611311672683513
the,0.0043091655266757865
differential equations,0.48161764705882354
he,0.03910761154855643
means,0.088
algorithm,0.6808
algorithms,0.8522588522588522
symbolic computation,0.4264705882352941
fault tolerance,0.395850622406639
two,0.03204301075268817
computer algebra,0.27285714285714285
algebraic topology,0.18493150684931506
least squares,0.2407079646017699
image compression,0.14703557312252966
algorithms,0.8522588522588522
differential equations,0.48161764705882354
algorithm,0.6808
an,0.010588235294117647
the,0.0043091655266757865
differential calculus,0.1981672394043528
new,0.008870453095086151
least squares,0.2407079646017699
method,0.12778904665314403
matrix,0.12378378378378378
class,0.04689922480620155
six,0.07446373850868233
method,0.12778904665314403
least squares,0.2407079646017699
method,0.12778904665314403
memory,0.06163793103448276
algorithm,0.6808
optimal control,0.19261744966442954
least squares,0.2407079646017699
means,0.088
algorithm,0.6808
some,0.027672955974842768
method,0.12778904665314403
computation,0.8851351351351351
mathematical morphology,0.2861963190184049
algorithms,0.8522588522588522
image processing,0.4938461538461538
means,0.088
chaos,0.04047337278106509
means,0.088
method,0.12778904665314403
data mining,0.7155555555555555
the,0.0043091655266757865
he,0.03910761154855643
differential equations,0.48161764705882354
modal logic,0.4418052256532066
method,0.12778904665314403
the,0.0043091655266757865
matrix,0.12378378378378378
mathematical analysis,0.4156171284634761
he,0.03910761154855643
the,0.0043091655266757865
fluid dynamics,0.22798552472858866
means,0.088
computational mathematics,0.4113821138211382
access control,0.035262593783494105
method,0.12778904665314403
some,0.027672955974842768
fourier analysis,0.14779411764705883
differential equations,0.48161764705882354
the,0.0043091655266757865
evolutionary algorithms,0.37583333333333335
symbolic computation,0.4264705882352941
computer,0.051452282157676346
method,0.12778904665314403
method,0.12778904665314403
method,0.12778904665314403
two,0.03204301075268817
he,0.03910761154855643
