phrase,concordance_score,frequency,uniqueness,wiki_score,popularity,purity,suggested_query_score,label
video content,-0.99374796880078,-0.9926053734286419,0.9725458818822823,0.10000000000000009,-0.9941243588241586,0.9999998591706207,-0.7222222222222222,False
soft computing,-0.9385704419889502,-0.9649987675622381,0.7864679701955293,0.19999999999999996,-0.9732807318700686,0.9999998881501986,-0.7222222222222222,False
mining algorithms,-0.9058142594054196,-0.9970421493714567,0.4856728509276391,0.5,-0.9965311559247959,0.999999910939467,-0.5,False
classification problems,-0.921060773480663,-0.9792950456001972,0.7831174676201431,0.19999999999999996,-0.9962662808999638,0.9999998860010644,0.8611111111111112,True
nonlinear programming,-0.9688290857244698,-0.9645057924574809,0.31304695704355656,0.7,-0.996938655962999,0.9999998860010644,-0.08333333333333337,True
computational modeling,-0.9910491684944057,-0.9842247966477693,0.3535030254538183,0.7,-0.9959530152455952,0.9999998860010644,-0.7222222222222222,True
classification accuracy,-0.8089988950276243,-0.9935913236381563,0.6804020603090464,0.19999999999999996,-0.9923440930322587,0.9999998814567748,0.0277777777777779,True
random number,-0.925113644310791,-0.9970421493714567,0.899634945241786,0.10000000000000009,-0.9784381542285769,0.9999998486605886,0.05555555555555558,False
static program,-0.9822266235796935,-1.0,0.8545781867280093,0.19999999999999996,-0.9992868749331445,0.9999998860010644,-0.7222222222222222,False
markup language,-0.6008839779005526,-0.9980280995809712,0.37035555333299985,0.30000000000000004,-0.9902352803345575,0.9999998860010644,-0.7222222222222222,True
generic algorithms,-0.9729203952999766,-0.9980280995809712,0.5422813422013302,0.5,-0.9996179687141845,0.9999999100107475,0.13888888888888884,False
genetic programming,-0.9283375188347565,-0.905841754991373,0.7008051207681152,0.19999999999999996,-0.9955939058369286,0.9999998860010644,-0.33333333333333337,True
model-based design,-0.9269899733988132,-0.9945772738476707,0.9877981697254588,0.0,-0.9971398591068618,0.9999998819775358,-0.41666666666666663,False
multivariate techniques,-0.33406998158379375,-1.0,0.8993849077361604,-0.5,-0.9995772187103642,0.999999884690338,-0.7222222222222222,False
content distribution,-0.9647212456052235,-0.990633473009613,0.919387908186228,0.10000000000000009,-0.9972493747421289,0.9999998860010644,-0.5833333333333334,False
adaptive web,-0.9747746437917999,-0.9990140497904856,0.53483022453368,0.5,-0.9987774998853907,0.9999998786681938,-0.7222222222222222,False
dynamical systems,-0.46747697974217317,-0.9585900912003944,0.9843976596489472,-0.5,-0.9778116229198397,0.9999999154014036,-0.33333333333333337,False
mobile environments,-0.9868113654301499,-0.981266946019226,0.7241086162924439,0.30000000000000004,-0.9986323279967807,0.9999998820868783,-0.9722222222222222,False
feature representation,-0.9909983816061164,-0.9965491742666995,0.7433615042256339,0.30000000000000004,-0.9983114217166957,0.9999998829114456,-0.2063492063492064,False
adaptive hypermedia,-0.9879398080837453,-0.9980280995809712,0.5384307646146922,0.5,-0.9992410311788467,0.9999998860010644,-0.6111111111111112,False
reconstruction error,-0.9115032571946895,-1.0,0.5617342601390207,0.3999999999999999,-0.9989837967797309,0.9999998860010644,0.05555555555555558,False
digital environment,-0.9936381627772739,-0.9995070248952428,0.942541381207181,0.10000000000000009,-0.9972493747421289,0.9999998860010644,-0.7222222222222222,False
balanced binary,-0.8676979742173112,-1.0,0.4166624993749062,0.5,-0.9993785624417403,0.9999998860010644,-0.33333333333333337,False
dialogue systems,-0.6675874769797423,-0.997535124476214,0.70965644846727,0.0,-0.9987036405034663,0.9999998860010644,-0.9444444444444444,False
security architectures,-0.9978825811158264,-0.9995070248952428,0.34165124768715316,0.7,-0.9990678436626104,0.9793421052854296,-0.9166666666666666,False
information assurance,-0.9881276379244864,-0.9940842987429135,0.7259088863329501,0.30000000000000004,-0.984405482913014,0.6332176174234267,-0.7222222222222222,False
program transformation,-0.9770917127071823,-0.9921123983238846,0.709956493474021,0.30000000000000004,-0.9989226717740005,0.9999998860010644,-0.8611111111111112,False
text classification,-0.9802601289134438,-0.9792950456001972,0.7980197029554432,0.19999999999999996,-0.9950616089120259,0.8861587357150633,0.2777777777777777,True
memory architectures,-0.9927321482234911,-0.9995070248952428,0.3287993198979846,0.7,-0.9990449217854614,0.9999998860010644,-0.9444444444444444,True
feature matching,-0.9909983816061164,-0.9945772738476707,0.821573235985398,0.19999999999999996,-0.9987647655091968,0.9999998860010644,-0.7222222222222222,False
virtual memory,-0.9628063126173042,-0.9955632240571851,0.8906335950392559,0.10000000000000009,-0.994671937000494,0.9999998860010644,-0.7222222222222222,True
formal verification,-0.954836649314981,-0.9704214937145674,0.5572335850377559,0.3999999999999999,-0.9950947182901299,0.9999998860010644,0.16666666666666674,False
compression codes,-0.9585282708357823,-1.0,0.5901885282792418,0.3999999999999999,-0.9999388749942695,0.9999998860010644,-0.02777777777777779,False
smart phones,-0.9058142594054196,-0.9926053734286419,0.8299244886733013,0.10000000000000009,-0.9914832492015546,0.9999998860010644,-0.9166666666666666,False
learning systems,-0.9283375188347565,-0.9980280995809712,0.9509426413962097,0.0,-0.9884677489188515,0.9999998860010644,-0.7222222222222222,False
data sets,-0.8971677303812086,-0.9940842987429135,0.9124868730309548,0.0,-0.8406241881835177,0.9999998860010644,-0.75,False
location information,-0.7702082447938802,-0.9921123983238846,0.9803470520578088,-0.19999999999999996,-0.9942644369622909,0.9999998860010644,-0.7222222222222222,False
game loop,-0.9952020078554084,-1.0,0.8080212031804772,0.19999999999999996,-0.9997937031056596,0.9999998860010644,-0.36111111111111116,False
automatic classification,-0.9905728409421344,-0.9738723194478679,0.6762014302145323,0.30000000000000004,-0.997921749805164,0.9999998860010644,-0.7222222222222222,False
social networking,-0.9912956342758098,-0.9797880207049544,0.882732409861479,0.10000000000000009,-0.9414065882568676,0.9999998860010644,-0.7222222222222222,True
bilinear pairings,-0.0005524861878453136,-0.9891545476953414,1.0,-1.0,-0.999679093719915,0.9999998860010644,-0.9166666666666666,False
interaction techniques,-0.8034649751040175,-0.9990140497904856,0.712006801020153,0.10000000000000009,-0.9983598123462324,0.9999998860010644,-0.7222222222222222,False
data centers,-0.9998527164480463,-0.9723933941335963,0.8803320498074712,0.10000000000000009,-0.9835930297118465,0.9999998860010644,-0.7222222222222222,True
electron microscopy,1.0,-0.9960561991619423,-0.0013502025303795406,-1.0,-0.9905001553593895,0.9999998882014098,-0.7222222222222222,False
interactive computer,-0.971326624572481,-1.0,0.8731809771465722,0.10000000000000009,-0.9975473591450649,0.9999998860010644,-0.7222222222222222,False
systems management,-0.9756941155836183,-0.997535124476214,0.974196129419413,0.0,-0.9817185295361122,0.9999999189553821,-0.5833333333333334,False
speech signal,-0.9566359729895642,-0.9955632240571851,0.7530629594439164,0.19999999999999996,-0.997358890377396,0.9999998860010644,-0.7222222222222222,False
formal requirements,-0.9895378916105132,-0.9995070248952428,0.788418262739411,0.19999999999999996,-0.9992104686759814,0.9999998860010644,-0.7222222222222222,False
coding techniques,-0.8191863385233551,-0.9980280995809712,0.6134420163024452,0.19999999999999996,-0.9979370310565967,0.9999998860010644,-0.19444444444444453,False
content information,-0.982913108990457,-1.0,0.9778966845026753,0.0,-0.9989124842730454,0.9999998860010644,-0.33333333333333337,False
digital signatures,-0.9413704955883566,-0.9926053734286419,0.5288793318997851,0.3999999999999999,-0.9962968434028291,0.9999998860010644,-0.7222222222222222,True
sequence learning,-0.9659978675971698,-0.9980280995809712,0.8535780367055059,0.10000000000000009,-0.9990831249140429,0.9999998860010644,-0.36111111111111116,False
life cycle,-0.16947693190787116,-0.9970421493714567,0.8551782767415113,-0.7,-0.8789062698974628,0.9999998860010644,-0.7222222222222222,False
discrete time,-0.9647212456052235,-0.9866896721715553,0.5395309296394459,0.3999999999999999,-0.9850167329703187,0.9999998860010644,-0.7222222222222222,False
network capabilities,-0.997525178149616,-1.0,0.7851677751662751,0.19999999999999996,-0.9993887499426953,0.9999998860010644,-0.8333333333333334,True
language generation,-0.9894706411409482,-0.9995070248952428,0.8704805720858126,0.10000000000000009,-0.9984056561005302,0.9999998860010644,-0.12698412698412698,False
location-based service,-0.9177255985267035,-0.9990140497904856,0.995199279891984,-0.09999999999999998,-0.998772406134913,0.9999998907588488,-0.8055555555555556,True
web intelligence,-0.9952708470917965,-0.9970421493714567,0.8701305195779367,0.10000000000000009,-0.9967807496981953,0.9999998860010644,-0.7222222222222222,False
basic data,-0.972787449181695,-1.0,0.9462919437915687,0.0,-0.9952042339253969,0.9999998554076459,-0.4722222222222222,False
security risk,-0.9688810597770483,-1.0,0.941341201180177,0.0,-0.9922040148941264,0.9999998605270217,-0.7222222222222222,False
data points,-0.9798166216057365,-0.9970421493714567,0.948742311346702,0.0,-0.9395320880811333,0.9999998860010644,-0.7222222222222222,False
interactive systems,-0.8164792159957905,-0.9866896721715553,0.873130969645447,-0.09999999999999998,-0.9956091870883613,0.9999998860010644,-0.6111111111111112,False
image description,-0.9970459359205674,-0.9985210746857284,0.9623443516527477,0.0,-0.995469108950229,0.9999998860010644,-0.7222222222222222,False
image translation,-0.9848688265551981,-0.9995070248952428,0.8504775716357451,0.10000000000000009,-0.999490624952246,0.9999998860010644,0.08333333333333326,False
word sequence,-0.8899324739103744,-1.0,0.8465769865479822,0.0,-0.999513546829395,0.9999998860010644,-0.7222222222222222,False
logic design,-0.9721034510369125,-0.9995070248952428,0.8279241886282942,0.10000000000000009,-0.9940785150698608,0.9999998869190572,-0.5833333333333334,False
information visualization,-0.9881276379244864,-0.9852107468572837,0.42766414962244337,0.5,-0.9949852026548628,0.9999998860010644,-0.7222222222222222,False
semiconductor manufacturing,-0.0005524861878453136,-0.9807739709144688,0.5351802770415564,-0.6,-0.9976721560317646,0.9999998860010644,-0.7222222222222222,False
wireless security,-0.9938016695568013,-0.997535124476214,0.9383407511126669,0.0,-0.9962509996485313,0.9999998860010644,-0.7222222222222222,True
object tracking,-0.9851599128348485,-0.9595760414099088,0.7900185027754163,0.10000000000000009,-0.9961262027618315,0.9999998860010644,0.08333333333333326,True
workflow management,-0.5753379569766075,-0.9857037219620409,0.5030754613191979,0.0,-0.9961083746351601,0.9999998808367057,-0.4444444444444444,False
drug design,-0.20066298342541433,-0.9970421493714567,0.9369405410811622,-0.8,-0.9953290308120967,0.9999998860010644,-0.5833333333333334,False
sequential data,-0.9058142594054196,-0.9940842987429135,0.33900085012751924,0.5,-0.9984209373519629,0.9999998860010644,-0.36111111111111116,False
application domains,-0.9402979152040536,-0.9990140497904856,0.7752662899434917,0.10000000000000009,-0.9939689994345937,0.9999998860010644,-0.25,False
network structure,-0.9939453839235415,-0.9950702489524279,0.9246386958043709,0.0,-0.9922040148941264,0.9999998860010644,-0.7222222222222222,True
color models,-0.9842889642044663,-1.0,0.9190378556783516,0.0,-0.9994167655703218,0.9999998860010644,-0.7222222222222222,False
language understanding,-0.9545676474367211,-1.0,0.8884832724908738,0.0,-0.9957645464779262,0.9999999090692251,-0.08333333333333337,False
input devices,-0.9082702056159936,-0.9995070248952428,0.8416762514377156,0.0,-0.9959377339941625,0.9999998821422416,-0.7222222222222222,False
energy minimization,-0.953078453038674,-0.981266946019226,0.9664949742461368,-0.09999999999999998,-0.9979523123080293,0.9999998938650763,-0.22222222222222232,False
data analysis,-0.9723030860398703,-0.9625338920384521,0.9622443366504976,-0.09999999999999998,-0.5484364732909194,0.9999998860010644,-0.19444444444444453,False
network performance,-0.9402484705324228,-0.9926053734286419,0.9567435115267291,-0.09999999999999998,-0.9902811240888554,0.9999998860010644,-0.7222222222222222,True
casual users,-0.7152328334648776,-0.9995070248952428,0.7323598539780967,-0.09999999999999998,-0.9996052343379908,0.9999998860010644,-0.9166666666666666,False
binary decision,-0.9640474728872519,-0.9970421493714567,0.6782517377606643,0.19999999999999996,-0.9977969529184644,0.9999998860010644,0.05555555555555558,False
virtual computing,-0.991530307436094,-1.0,0.8074211131669751,0.10000000000000009,-0.9993581874398301,0.9999998860010644,-0.5833333333333334,False
electronic signatures,-0.9795103144004134,-0.9990140497904856,0.4943741561234185,0.3999999999999999,-0.9992257499274141,0.9999998860010644,-0.7222222222222222,True
medical imaging,-0.8676979742173112,-0.9842247966477693,0.7667150072510878,0.0,-0.9642189497705266,0.9999999704944704,-0.7222222222222222,False
location-based services,-0.9177255985267035,-0.9630268671432093,0.9954993248987349,-0.19999999999999996,-0.995998858999893,0.999999891283762,-0.8055555555555556,True
digital rights,-0.9637709243836068,-0.997535124476214,0.9737960694104115,-0.09999999999999998,-0.9970634528496987,0.9999998860010644,-0.5833333333333334,False
database machine,-0.9930684062215713,-1.0,0.9040356053408012,0.0,-0.9995593905836929,0.9999998860010644,-0.33333333333333337,False
numerical solution,-0.9647212456052235,-0.9092925807246734,0.5844376656498476,0.19999999999999996,-0.9945471401137944,0.9999998860010644,-0.7222222222222222,False
multiple solutions,-0.9966679325256337,-0.9965491742666995,0.9015852377856681,0.0,-0.9981560623271308,0.9999998860010644,-0.7222222222222222,False
represent data,-0.9431019296981343,-1.0,0.8447267090063508,0.0,-0.9983114217166957,0.9999998860010644,-0.7222222222222222,False
vision systems,-0.7926565377532229,-0.9960561991619423,0.8901335200280045,-0.19999999999999996,-0.9965617184276611,0.9999998860010644,-0.7222222222222222,False
existing approaches,-0.9243239662413716,-0.9985210746857284,0.723258488773316,0.10000000000000009,-0.9929222337114594,0.8214528682451097,-0.8611111111111112,False
spatial databases,-0.9215908675130804,-0.9857037219620409,0.5062759413912086,0.30000000000000004,-0.9979064685537314,0.9999998860010644,-0.7222222222222222,False
dynamic reconfiguration,-0.9736298468968482,-0.9911264481143702,0.8637295594339152,0.0,-0.9989481405263881,0.9999998860010644,-0.7222222222222222,False
communication protocols,-0.9532970037523806,-0.9857037219620409,0.6357453618042708,0.19999999999999996,-0.9930317493467266,0.9999998860010644,-0.5277777777777778,False
binary images,-0.9269899733988132,-0.9802809958097116,0.7003050457568636,0.10000000000000009,-0.9986272342463032,0.9999998860010644,-0.5,False
network complexity,-0.9939453839235415,-1.0,0.6857028554283144,0.19999999999999996,-0.9994931718274849,0.9999998860010644,-0.7222222222222222,False
speech processing,-0.9121669736034377,-0.9945772738476707,0.7979196879531929,0.0,-0.995733983975061,0.9999998860010644,-0.05555555555555558,True
accessible design,-0.9058142594054196,-0.9980280995809712,0.7944691703755564,0.0,-0.9996867343456314,0.9999998860010644,-0.7222222222222222,False
multidimensional databases,-0.8370799746399783,-0.9985210746857284,0.8257238585787867,-0.09999999999999998,-1.0,0.9999998860010644,-0.7777777777777778,False
security policies,-0.9559914947375913,-0.9940842987429135,0.9393909086362955,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
availability constraints,-0.8676979742173112,-0.9960561991619423,0.6524978746812022,0.10000000000000009,-1.0,0.9999998860010644,-0.9074074074074074,False
single sign-on,-0.9861713531788571,-0.997535124476214,0.9711456718507776,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,True
third party,-0.4469528261793455,-0.9990140497904856,0.9314397159573935,-0.6,-1.0,0.9999998860010644,-0.7222222222222222,False
image search,-0.9970459359205674,-0.9970421493714567,0.9792468870330548,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
management tools,-0.9867601338640369,-0.9980280995809712,0.9697954693203981,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
mobile agents,-0.9525067087608524,-0.9561252156766084,0.8901835275291294,-0.09999999999999998,-1.0,0.9999998860010644,-0.9722222222222222,False
action selection,-0.9477421731123389,-0.9950702489524279,0.9226383957593638,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
internet usage,-0.9647212456052235,-0.9950702489524279,0.836125418812822,0.0,-1.0,0.9999998860010644,-0.7222222222222222,False
real-time tasks,-0.9484443152079093,-0.9935913236381563,0.8175726358953843,0.0,-1.0,0.9999998860010644,-0.9722222222222222,False
mobile systems,-0.9953875295974743,-0.9876756223810698,0.9577436615492325,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
educational games,-0.9576026903675234,-0.9886615725905842,0.9168375256288444,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
resource discovery,-0.9344014732965009,-0.9901404979048558,0.7924188628294244,0.0,-1.0,0.9999998860010644,-0.75,False
control problem,-0.9894706411409482,-0.9985210746857284,0.9557933690053508,-0.09999999999999998,-1.0,0.9999998860010644,-0.41666666666666663,False
decision making,-0.3150118389897395,-0.929504560019719,0.9121868280242036,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
ray tracing,-0.8009944751381215,-0.9970421493714567,0.16457468620293048,0.5,-1.0,0.9999998860010644,-0.7222222222222222,False
numerical integration,-0.9647212456052235,-0.9861966970667981,0.5164274641196178,0.30000000000000004,-1.0,0.9999998860010644,-0.33333333333333337,False
image restoration,-0.9889278630103213,-0.9595760414099088,0.7140071010651596,0.10000000000000009,-1.0,0.9999998860010644,-0.05555555555555558,False
distributed environment,-0.958300587939847,-0.9970421493714567,0.819822973446017,0.0,-1.0,0.9999998860010644,-0.5833333333333334,False
covert channels,-0.6008839779005526,-0.9960561991619423,-0.041306195929389444,0.5,-1.0,0.9999998860010644,-0.6388888888888888,False
model parameters,-0.9871761674635628,-0.997535124476214,0.8437265589838476,0.0,-1.0,0.9999998860010644,-0.36111111111111116,False
word representations,-0.8899324739103744,-1.0,0.5424813722058308,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,False
knowledge integration,-0.9857118572035699,-0.9950702489524279,0.8326749012351853,0.0,-1.0,0.9999998860010644,-0.6111111111111112,False
information flow,-0.9699593696928005,-0.9876756223810698,0.9092863929589439,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
on-chip interconnects,-0.9534596158905552,-0.9955632240571851,1.0,-0.19999999999999996,-1.0,0.9999998860010644,-0.8888888888888888,False
information technology,-0.9102636312172611,-0.9226029085531181,0.983397509626444,-0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,True
building secure,-0.9561363213110683,-0.9995070248952428,0.9047857178576788,-0.09999999999999998,-1.0,0.9999998860010644,-0.5833333333333334,False
multimedia documents,-0.9832379636937648,-0.9955632240571851,0.826674001100165,0.0,-1.0,0.9999998860010644,-0.638888888888889,False
security policy,-0.9334347559185416,-0.9985210746857284,0.978046707006051,-0.19999999999999996,-1.0,0.9999998860010644,-0.6111111111111112,False
network architectures,-0.997525178149616,-0.997535124476214,0.3411011651747764,0.5,-1.0,0.9999998860010644,-0.75,True
interconnection networks,-0.6372677046710196,-0.9852107468572837,0.06555983397509646,0.3999999999999999,-1.0,0.9999998860010644,-0.33333333333333337,False
keyword-based retrieval,-0.6008839779005526,-1.0,0.5435815372305846,-0.09999999999999998,-1.0,0.9999998860010644,-1.0,False
compression technique,-0.8733748677559656,-0.9995070248952428,0.5145771865779867,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,False
data semantics,-0.9986004605204019,-1.0,0.439115867380107,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,False
virtual worlds,-0.9053583229797245,-0.9773231451811684,0.6220433064959745,0.10000000000000009,-1.0,0.9999998860010644,-0.7222222222222222,False
non-rigid objects,-0.7509668508287293,-0.997535124476214,0.8812821923288494,-0.30000000000000004,-1.0,0.9999998860010644,-0.8333333333333334,False
network technologies,-0.9867857954713923,-0.9970421493714567,0.9141871280692104,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
program verification,-0.9931005524861879,-0.9965491742666995,0.7177076561484224,0.10000000000000009,-1.0,0.9999998860010644,-0.7222222222222222,True
quantum cryptography,-0.8149556726198124,-0.9960561991619423,-0.2621893283992599,0.8999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,True
false data,-0.9510773480662984,-0.9980280995809712,0.8739310896634496,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
communication networks,-0.9737861331623706,-0.9723933941335963,0.8706305945891883,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,True
cluster analysis,-0.8539649008774781,-0.9630268671432093,0.736560484072611,-0.09999999999999998,-1.0,0.9999998860010644,0.0277777777777779,True
neural field,-0.9712377339820236,-1.0,0.4865729859478922,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,False
data representation,-0.9898346690268913,-0.9965491742666995,0.7997699654948243,0.0,-1.0,0.9999998860010644,-0.5833333333333334,False
data replication,-0.9973482045927575,-0.9945772738476707,0.5026754013101966,0.30000000000000004,-1.0,0.9999998860010644,-0.6111111111111112,False
evaluation criteria,-0.9866042117063015,-0.9926053734286419,0.7891183677551632,0.0,-1.0,0.9999998860010644,-0.7222222222222222,False
buffer overflow,-0.7628781899500132,-0.9990140497904856,0.17007551132669896,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,True
real-time systems,-0.9168479209072404,-0.9605619916194232,0.9843976596489472,-0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,True
knowledge discovery,-0.9395325116872079,-0.9511954646290363,0.7877681652247839,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
system design,-0.9192513782419164,-0.9654917426669953,0.981047157073561,-0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,False
control systems,-0.9022131568803803,-0.9704214937145674,0.9677951692753912,-0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,False
sparse representation,-0.9321013526385978,-0.9285186098102046,-0.14507176076411465,0.8,-1.0,0.9999998860010644,-0.08333333333333337,True
image tagging,-0.9970459359205674,-0.9985210746857284,0.1896784517677652,0.6000000000000001,-1.0,0.9999998860010644,0.38888888888888884,False
relational databases,-0.7843186003683241,-0.9635198422479665,0.14137120568085204,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,True
computational geometry,-0.9206585413254116,-0.9950702489524279,0.20893133970095512,0.5,-1.0,0.9999998860010644,0.4166666666666665,True
classification models,-0.985096132596685,-0.9921123983238846,0.769215382307346,0.0,-0.9975779216479301,0.9999998860010644,0.0277777777777779,True
distributed real-time,-0.9690016840488078,-1.0,0.8590788618292744,-0.09999999999999998,-0.9983292498433671,0.9999998860010644,-0.5277777777777778,False
hierarchical memory,-0.9810939226519337,-0.9990140497904856,0.2695904385657848,0.5,-0.9996867343456314,0.9999998860010644,-0.7222222222222222,False
peer-to-peer systems,-0.7152328334648776,-0.9802809958097116,0.9843976596489472,-0.5,-0.9983598123462324,0.9999998860010644,-0.8888888888888888,True
universal access,-0.8105235464351487,-0.9797880207049544,0.8760814122118319,-0.30000000000000004,-0.9971882497363984,0.9999998860010644,-0.5,False
finite element,-0.8343462246777165,-0.990633473009613,0.5074261139170877,0.10000000000000009,-0.9665620749901945,0.9999998860010644,-0.5833333333333334,False
object classification,-0.9851599128348485,-0.9930983485333991,0.7579636945541832,0.0,-0.9987010936282276,0.9999998860010644,0.16666666666666674,True
still images,-0.9693414013856003,-0.997535124476214,0.9462419362904435,-0.19999999999999996,-0.9979675935594619,0.9999998860010644,-0.7222222222222222,False
query algebra,-0.9862819725803151,-0.9995070248952428,0.46506976046406967,0.30000000000000004,-0.9999083124914043,0.9999998860010644,-0.9444444444444444,False
incremental construction,-0.8984842045615526,-0.9980280995809712,0.2747412111816774,0.3999999999999999,-0.9996307030903784,0.9999998860010644,-0.8055555555555556,False
risk analysis,-0.7656808579785506,-0.981266946019226,0.924988748312247,-0.4,-0.9782802479637732,0.9999998860010644,-0.7222222222222222,False
information retrieval,-0.9569820352415963,-0.9073206803056446,0.5411811771765764,0.10000000000000009,-0.9350011970313622,0.9999998860010644,-0.36111111111111116,False
design problems,-0.9917540145608509,-0.9945772738476707,0.9554933239985999,-0.19999999999999996,-0.9951099995415624,0.9999998827367054,-0.5555555555555556,False
power management,-0.9275349366265844,-0.9822528962287405,0.9744961744261638,-0.30000000000000004,-0.992219296145559,0.9999998694910337,-0.7222222222222222,False
system architectures,-0.9903347626212466,-0.9960561991619423,0.34980247037055556,0.3999999999999999,-0.996938655962999,0.9999998860010644,-0.8333333333333334,False
statistical analysis,-0.7831628466714075,-0.9260537342864186,0.7721658248737311,-0.30000000000000004,-0.8492198921143649,0.9999998860010644,-0.5833333333333334,False
knowledge repositories,-0.9934084147896303,-1.0,0.9551932789918489,-0.19999999999999996,-0.9995186405798726,0.9999998860010644,-0.8888888888888888,False
security issues,-0.9141004083593562,-0.9852107468572837,0.9592438865829873,-0.30000000000000004,-0.97265674743657,0.9999998838110995,-0.7222222222222222,False
related problems,-0.9083385167026453,-0.9891545476953414,0.9528429264389657,-0.30000000000000004,-0.9851873736113163,0.9999998251491751,-0.7777777777777778,False
sixth edition,-0.0005524861878453136,-1.0,0.6531479721958293,-0.9,-0.9942491557108584,0.9999998761149074,-0.7222222222222222,False
optical networks,-0.87603591160221,-0.9585900912003944,0.7872180827124069,-0.19999999999999996,-0.9966559528114955,0.9999998860010644,-0.7222222222222222,False
parameter settings,-0.8833929151771206,-0.9990140497904856,0.7326598989848476,-0.09999999999999998,-0.9963757965352309,0.9999998860010644,-0.7222222222222222,False
service-oriented architectures,-0.921060773480663,-0.9891545476953414,0.3565534830224535,0.30000000000000004,-0.9968749840820298,0.9999998860010644,-0.5277777777777778,False
phrase structure,-0.7509668508287293,-1.0,0.6892533880082012,-0.19999999999999996,-0.9988386248911211,0.9999998860010644,-0.7222222222222222,False
resource allocation,-0.7509668508287293,-0.7964012817352724,0.6854528179226884,-0.4,-0.9692184658642312,0.9999998860010644,-0.7222222222222222,False
error reduction,-0.9808917908365422,-0.9990140497904856,0.8176226433965095,-0.09999999999999998,-0.9989150311482842,0.9999998860010644,-0.41666666666666663,False
large databases,-0.9753396723021839,-0.9916194232191274,0.802670400560084,-0.09999999999999998,-0.9950004839062954,0.9999998860010644,-0.7777777777777778,False
location management,-0.9497945884686216,-0.9896475228000986,0.9725458818822823,-0.30000000000000004,-0.9993505468141137,0.9999998860010644,-0.5833333333333334,False
online reputation,-0.9779261503018409,-1.0,0.7106565984897735,0.0,-0.9975626403964976,0.9999998860010644,-0.5833333333333334,False
feature detectors,-0.9909983816061164,-1.0,0.4230134520178026,0.30000000000000004,-0.9992104686759814,0.9999998860010644,-0.7222222222222222,False
intellectual property,-0.0775180620484488,-0.9871826472763126,0.793719057858679,-1.0,-0.8328129218262115,0.9999999732332243,-0.7222222222222222,False
continuous time,-0.9101456554495229,-0.9861966970667981,0.8250737610641596,-0.19999999999999996,-0.9920155461264575,0.9999998860010644,-0.7222222222222222,False
planning agent,-0.9610828729281768,-1.0,0.8896834525178776,-0.19999999999999996,-0.9998395468599576,0.9999998860010644,-0.3402777777777778,False
face verification,-0.9610828729281768,-0.9916194232191274,0.6790018502775419,0.0,-0.9993047030598159,0.9999998860010644,-0.05555555555555558,False
data streams,-0.9860779012439582,-0.9433078629529209,0.6550482572385858,0.0,-0.9924052180379892,0.9999998860010644,0.16666666666666674,False
ongoing development,-0.9566359729895642,-1.0,0.780717107566135,-0.09999999999999998,-0.9974531247612305,0.9999998860010644,-0.7222222222222222,False
2.0 technologies,-0.7152328334648776,-0.9960561991619423,0.9296394459168875,-0.5,-0.9989965311559248,0.9999998860010644,-0.9722222222222222,False
information extraction,-0.9777457703635231,-0.9807739709144688,0.5674851227684152,0.10000000000000009,-0.9929680774657572,0.9999998875882612,0.3055555555555556,False
independent component,-0.9336519957787572,-0.9960561991619423,0.8348752312846928,-0.19999999999999996,-0.9970456247230273,0.9999998860010644,-0.08333333333333337,False
transfer function,-0.8899324739103744,-0.9965491742666995,0.8905835875381307,-0.30000000000000004,-0.9941396400755913,0.9999998995325492,-0.7222222222222222,False
uniform random,-0.9677532228360958,-1.0,0.6707006050907636,0.0,-0.9981866248299961,0.9999998860010644,0.4444444444444444,False
routing protocols,-0.7000537818412946,-0.990633473009613,0.39345901885282775,0.0,-0.9911088585414555,0.9999998860010644,-0.7222222222222222,False
