phrase,concordance_score
business intelligence,0.6564551422319475
privacy preservation,0.8771929824561403
three kinds,2.023121387283237
discussion board,14.285714285714285
enterprise system,2.9850746268656714
optimization algorithm,5.806451612903226
best features,0.5524861878453038
comparative study,20.689655172413794
bottom line,25.0
knowledge discovery,3.076923076923077
knowledge creation,0.38461538461538464
access control,35.12544802867383
consumer behavior,7.246376811594203
uncertainty issues,4.761904761904762
data quality,0.5006257822277848
two studies,0.11098779134295228
privacy preserving,4.385964912280701
biomedical data,22.22222222222222
multimedia services,4.464285714285714
optimization problems,5.806451612903226
health data,7.6923076923076925
back propagation,8.0
knowledge exchange,0.7692307692307693
web services,16.909620991253643
web services,16.909620991253643
web pages,8.454810495626822
machine learning,30.708661417322837
large data,1.9313304721030045
legacy systems,29.411764705882355
traditional data,2.507836990595611
oriented approaches,1.1194029850746268
query optimization,5.185185185185185
minimal loss,1.2048192771084338
user modeling,0.16556291390728478
service design,0.7194244604316548
student experiences,1.6666666666666667
computational techniques,0.5025125628140703
quality assessment,3.6764705882352944
business intelligence,0.6564551422319475
healthcare providers,5.88235294117647
input history,0.5154639175257731
genetic algorithms,23.636363636363637
human resource,0.3215434083601286
fault tolerance,29.577464788732392
information hiding,0.38910505836575876
machine learning,30.708661417322837
neural network,58.2089552238806
hybrid approach,6.60377358490566
urban areas,9.803921568627452
genetic algorithms,23.636363636363637
organizational model,1.9230769230769231
clustering techniques,2.1505376344086025
environmental problems,3.571428571428571
global optimization,3.1746031746031744
business intelligence,0.6564551422319475
developing countries,8.73015873015873
mobile technology,1.2857142857142856
distance education,5.88235294117647
mobile phones,7.857142857142857
communication technology,1.3651877133105803
communication technologies,3.4129692832764507
communication technologies,3.4129692832764507
rural areas,42.857142857142854
wireless technologies,4.014598540145985
e-government applications,17.24137931034483
mobile phones,7.857142857142857
efficient discovery,0.5434782608695652
encryption scheme,7.6923076923076925
recent advances,4.27807486631016
real-time constraints,1.0526315789473684
artificial intelligence,30.88235294117647
video compression,0.3676470588235294
user-generated content,50.0
computational methods,1.0050251256281406
new insights,0.06872852233676977
high throughput,2.4
new technique,1.443298969072165
prediction method,1.1764705882352942
identification system,21.875
performance analysis,3.3210332103321036
tactical planning,25.0
information technology,4.539559014267185
adaptive selection,0.6578947368421052
hash functions,22.727272727272727
first order,1.4598540145985401
efficient implementation,1.6304347826086956
fraud detection,85.71428571428571
mobile device,2.0
machine learning,30.708661417322837
principal component,25.0
hyperspectral data,33.33333333333333
performance study,0.18450184501845018
selective encryption,4.545454545454546
data stream,0.6257822277847309
parameter estimation,11.76470588235294
text categorization,9.375
motion tracking,1.5873015873015872
feedback technology,3.6363636363636362
clustering algorithm,29.03225806451613
heterogeneous systems,5.154639175257731
computer vision,5.100182149362477
face recognition,23.333333333333332
subset selection,11.11111111111111
application software,3.0386740331491713
fault diagnosis,4.225352112676056
heterogeneous networks,3.0927835051546393
channel estimation,3.076923076923077
group decision,4.2105263157894735
multiagent systems,53.84615384615385
active contour,2.479338842975207
genetic algorithm,61.81818181818181
conceptual model,21.311475409836063
asynchronous communication,3.225806451612903
artificial intelligence,30.88235294117647
software modularization,0.3546099290780142
future challenges,1.1299435028248588
image restoration,0.6085192697768762
manifold learning,28.57142857142857
distributed computing,3.7433155080213902
artificial intelligence,30.88235294117647
hardware design,2.336448598130841
least squares,15.555555555555555
pervasive computing,22.857142857142858
specific types,1.3793103448275863
theoretic approach,6.25
dynamic environments,1.8306636155606408
face images,3.3333333333333335
linked data,11.11111111111111
power control,5.88235294117647
new method,4.810996563573884
target tracking,0.8771929824561403
depth data,1.2658227848101267
coalition formation,36.36363636363637
motion planning,1.0582010582010581
authentication protocol,17.647058823529413
enterprise applications,4.477611940298507
performance analysis,3.3210332103321036
multiagent systems,53.84615384615385
association rules,53.65853658536586
domain-specific modeling,6.25
moving targets,2.898550724637681
control strategy,2.616279069767442
high precision,0.8
optimization algorithm,5.806451612903226
support vector,4.074074074074074
data collection,1.3141426783479349
robot interaction,14.000000000000002
digital libraries,2.2388059701492535
complex vectors,0.33557046979865773
high frequency,1.4000000000000001
optimal placement,0.5555555555555556
optimization algorithm,5.806451612903226
performance analysis,3.3210332103321036
shape deformation,1.7699115044247788
recent advances,4.27807486631016
artificial muscles,1.4705882352941175
energy management,0.8
trust model,10.059171597633137
estimation precision,1.9230769230769231
dynamic modeling,0.2288329519450801
image classification,0.6085192697768762
investment costs,33.33333333333333
object representation,0.398406374501992
local features,1.574803149606299
neural networks,22.388059701492537
recent advances,4.27807486631016
efficient computation,0.2717391304347826
importance sampling,33.33333333333333
universal access,9.523809523809524
digital libraries,2.2388059701492535
object tracking,0.796812749003984
congestion control,60.0
machine learning,30.708661417322837
numerical solution,1.8181818181818181
moving objects,26.08695652173913
target tracking,0.8771929824561403
performance improvement,4.981549815498155
speech signal,2.2222222222222223
simulation model,4.597701149425287
dynamic modeling,0.2288329519450801
multiprocessor scheduling,4.0
query generation,0.7407407407407408
integer programming,20.454545454545457
mobile robot,0.5714285714285714
faulty nodes,9.090909090909092
negative effects,18.75
theoretical foundation,8.080808080808081
mobile robot,0.5714285714285714
service-oriented architecture,8.0
encryption algorithms,19.230769230769234
resource allocation,12.5
signcryption scheme,40.0
systematic exploration,2.5
failure diagnosis,2.272727272727273
real-time monitoring,0.5263157894736842
local search,4.330708661417323
feature matching,0.5050505050505051
efficient scheme,0.2717391304347826
nonlinear systems,4.838709677419355
wide use,0.6802721088435374
high-performance computing,14.285714285714285
quantitative evaluation,1.6129032258064515
robust design,1.1494252873563218
new technique,1.443298969072165
time-series prediction,50.0
social networks,3.9215686274509802
performance analysis,3.3210332103321036
real-time stereo,2.631578947368421
computer networks,2.5500910746812386
arbitrary topology,1.7241379310344827
correction algorithm,7.6923076923076925
collaborative filtering,6.0344827586206895
optimization algorithms,1.935483870967742
semantic grid,0.5747126436781609
future trends,1.694915254237288
search engine,11.619718309859154
path planning,5.319148936170213
question answering,25.0
multiple objectives,0.6651884700665188
convergence analysis,16.666666666666664
mechanism design,10.76923076923077
estimation precision,1.9230769230769231
high-throughput computing,50.0
efficient reconstruction,0.2717391304347826
complex system,1.6778523489932886
future research,9.6045197740113
petri net,100.0
tabu search,100.0
resource allocation,12.5
particle filter,19.047619047619047
trust relations,0.591715976331361
artificial intelligence,30.88235294117647
visual tracking,0.47393364928909953
trajectory tracking,28.57142857142857
discovery method,1.6666666666666667
video communication,0.7352941176470588
mobile environments,0.7142857142857143
simulated annealing,26.41509433962264
cloud data,11.11111111111111
secure communications,1.550387596899225
practical constraints,0.6134969325153374
deep learning,5.555555555555555
model transformations,1.160092807424594
performance analysis,3.3210332103321036
line network,0.7092198581560284
knowledge extraction,0.7692307692307693
parallel computing,3.2490974729241873
symbolic representation,3.571428571428571
knowledge discovery,3.076923076923077
target tracking,0.8771929824561403
numerical solutions,1.8181818181818181
relational databases,10.833333333333334
parallel applications,3.6101083032490973
current trends,0.819672131147541
nonlinear systems,4.838709677419355
enhancing security,5.263157894736842
image classification,0.6085192697768762
sparse representation,3.4482758620689653
authentication scheme,4.411764705882353
artificial intelligence,30.88235294117647
particle filtering,4.761904761904762
color images,13.445378151260504
multiple access,1.1086474501108647
image compression,3.8539553752535496
resource allocation,12.5
increasing performance,0.7462686567164178
low complexity,5.025125628140704
faulty sensors,9.090909090909092
feature detection,1.5151515151515151
triangular meshes,16.666666666666664
statistical learning,2.9702970297029703
facial animation,2.73972602739726
new technique,1.443298969072165
gray-scale images,50.0
parallel computing,3.2490974729241873
experimental evaluation,5.508474576271186
polyhedral objects,14.285714285714285
finer granularity,20.0
complex networks,1.6778523489932886
new method,4.810996563573884
genetic algorithm,61.81818181818181
deep learning,5.555555555555555
distributed coordination,0.267379679144385
multi-agent systems,12.76595744680851
transmission lines,1.8867924528301887
spatial constraint,0.6622516556291391
description logic,10.344827586206897
large displays,0.2145922746781116
recent developments,4.81283422459893
markov chain,100.0
power system,1.4705882352941175
binary tree,9.25925925925926
social information,0.49019607843137253
collaborative filtering,6.0344827586206895
video coding,1.1029411764705883
collaborative learning,2.586206896551724
artificial intelligence,30.88235294117647
sparse coding,3.4482758620689653
keyword search,31.25
multiple devices,0.4434589800443459
vector field,8.0
high quality,7.3999999999999995
location monitoring,1.282051282051282
ellipse fitting,100.0
association rules,53.65853658536586
bit stream,2.941176470588235
control strategy,2.616279069767442
clustering algorithm,29.03225806451613
object-oriented systems,1.0526315789473684
thin lines,25.0
color images,13.445378151260504
knowledge modeling,1.153846153846154
chaotic systems,13.333333333333334
speech signal,2.2222222222222223
multimedia application,3.571428571428571
moving targets,2.898550724637681
differential geometry,3.571428571428571
multi-agent systems,12.76595744680851
high density,0.8
recent developments,4.81283422459893
face recognition,23.333333333333332
static analysis,5.660377358490567
video content,0.3676470588235294
software requirements,0.7092198581560284
artificial intelligence,30.88235294117647
genetic algorithms,23.636363636363637
mobile robot,0.5714285714285714
trajectory tracking,28.57142857142857
vector quantization,4.0
scientific simulations,1.4925373134328357
performance analysis,3.3210332103321036
design considerations,0.8177570093457943
classification rules,0.8
facial expressions,6.8493150684931505
system design,4.090419806243272
control strategy,2.616279069767442
power saving,3.6764705882352944
redundant information,2.564102564102564
text classification,1.0416666666666665
noisy channels,10.714285714285714
theoretical foundation,8.080808080808081
time pressure,0.15220700152207
event detection,2.8169014084507045
internet traffic,1.8181818181818181
structural properties,1.8518518518518516
link quality,3.1746031746031744
packet loss,21.839080459770116
network measurement,0.17889087656529518
version control,5.88235294117647
information contained,0.5188067444876783
failure diagnosis,2.272727272727273
identifiable information,50.0
information overload,0.25940337224383914
automatic generation,3.684210526315789
fault diagnosis,4.225352112676056
user privacy,0.8278145695364238
energy savings,9.6
similar data,0.8547008547008548
control system,3.488372093023256
networking technologies,11.76470588235294
two sources,0.11098779134295228
user behaviors,0.33112582781456956
scientific papers,1.4925373134328357
recommender systems,50.0
adaptive hypermedia,0.6578947368421052
older adults,10.0
information space,0.648508430609598
online games,5.019305019305019
human-computer interaction,76.19047619047619
vector regression,1.3333333333333335
inclusive design,80.0
human factors,2.2508038585209005
older users,20.0
virtual reality,5.980861244019139
virtual reality,5.980861244019139
real environments,0.49382716049382713
virtual environments,7.655502392344498
virtual environments,7.655502392344498
mobile technologies,0.7142857142857143
interface design,18.0327868852459
interactive applications,1.1904761904761905
social networks,3.9215686274509802
distance learning,11.76470588235294
mobile services,1.2857142857142856
social interaction,14.215686274509803
social networks,3.9215686274509802
group meetings,1.0526315789473684
urban mobility,1.9607843137254901
game interaction,0.2949852507374631
virtual objects,2.15311004784689
design processes,0.46728971962616817
video games,7.352941176470589
instant messaging,66.66666666666666
internal state,3.7735849056603774
success factors,31.57894736842105
instant messaging,66.66666666666666
video games,7.352941176470589
image quality,2.636916835699797
current issues,0.273224043715847
future directions,2.2598870056497176
information technology,4.539559014267185
two commercial,0.11098779134295228
web sites,6.997084548104956
ethical issues,27.27272727272727
user interaction,3.145695364238411
cognitive processes,10.550458715596331
video games,7.352941176470589
web design,0.2915451895043732
conversational agents,27.27272727272727
social relationships,0.9803921568627451
social interaction,14.215686274509803
experience design,3.389830508474576
interactive products,0.5952380952380952
complex systems,4.026845637583892
digital divide,0.7462686567164178
mobile users,2.2857142857142856
web pages,8.454810495626822
agile methods,10.0
case study,56.14035087719298
mathematical formulation,3.1746031746031744
learning algorithm,4.7272727272727275
case study,56.14035087719298
performance evaluation,4.612546125461255
social networks,3.9215686274509802
security activities,0.1610305958132045
agile methods,10.0
distance measure,2.941176470588235
mobile environments,0.7142857142857143
optimized k-means,1.8181818181818181
relevance feedback,50.0
data usefulness,0.0625782227784731
packet loss,21.839080459770116
two algorithms,0.776914539400666
web applications,3.498542274052478
personalization system,33.33333333333333
semantic web,7.471264367816093
genetic algorithm,61.81818181818181
semantic distance,0.5747126436781609
web services,16.909620991253643
grid computing,9.615384615384617
web design,0.2915451895043732
semantic web,7.471264367816093
oriented framework,1.1194029850746268
knowledge management,5.384615384615385
online learning,1.1583011583011582
attack detection,2.5
recommender system,50.0
data integration,0.688360450563204
web services,16.909620991253643
fuzzy logic,13.793103448275861
digital libraries,2.2388059701492535
gray level,53.333333333333336
face detection,9.333333333333334
performance prediction,0.7380073800738007
case study,56.14035087719298
social networking,0.49019607843137253
information technology,4.539559014267185
multimedia documents,0.8928571428571428
interaction protocols,1.8518518518518516
multiple paths,1.5521064301552108
system performance,2.4757804090419806
wireless networks,13.86861313868613
service attack,0.2398081534772182
user identification,0.49668874172185434
social networks,3.9215686274509802
functional model,1.5267175572519083
web services,16.909620991253643
education management,4.3478260869565215
semantic web,7.471264367816093
mobile environments,0.7142857142857143
information content,0.38910505836575876
identity theft,20.51282051282051
web services,16.909620991253643
data models,1.0638297872340425
real-time applications,3.1578947368421053
constraint solvers,2.3255813953488373
web technology,1.1661807580174928
association rules,53.65853658536586
semantic annotation,3.4482758620689653
genetic algorithm,61.81818181818181
undergraduate students,16.129032258064516
agile processes,10.0
photographic images,33.33333333333333
remote sensing,8.88888888888889
recent trends,1.6042780748663104
ovarian cancer,100.0
built environment,3.3333333333333335
decision support,11.428571428571429
case study,56.14035087719298
legacy systems,29.411764705882355
knowledge reasoning,0.38461538461538464
two states,0.22197558268590456
network planning,0.17889087656529518
open source,32.6530612244898
environmental data,3.571428571428571
remote sensing,8.88888888888889
spatial aspects,0.6622516556291391
alternative methods,1.639344262295082
rural communities,14.285714285714285
environmental data,3.571428571428571
remote sensing,8.88888888888889
case study,56.14035087719298
fuzzy classification,0.8620689655172413
multi-sensor data,25.0
real-time processing,1.5789473684210527
data fusion,0.2503128911138924
land cover,71.42857142857143
developing countries,8.73015873015873
geospatial information,14.285714285714285
significant advances,0.4329004329004329
mobile data,0.14285714285714285
experimental evaluation,5.508474576271186
vehicular networks,50.0
road safety,12.5
graph theory,3.79746835443038
wireless ad,2.5547445255474455
hoc networks,47.45762711864407
healthcare system,5.88235294117647
design example,0.46728971962616817
genetic programming,3.6363636363636362
adaptive sampling,1.9736842105263157
statistical analysis,10.891089108910892
wireless sensor,13.138686131386862
structural health,3.7037037037037033
reconfigurable systems,8.333333333333332
hybrid model,1.8867924528301887
base station,11.827956989247312
case study,56.14035087719298
channel estimation,3.076923076923077
power control,5.88235294117647
mobile nodes,2.0
genetic algorithm,61.81818181818181
rare events,14.285714285714285
estimation technique,3.8461538461538463
pre-distribution scheme,66.66666666666666
monitoring system,6.25
performance analysis,3.3210332103321036
low memory,0.5025125628140703
data reduction,0.31289111389236546
mobile ad,3.571428571428571
augmented reality,55.932203389830505
location estimation,6.41025641025641
health monitoring,7.6923076923076925
wireless sensor,13.138686131386862
power consumption,21.323529411764707
challenging issues,2.7027027027027026
context-aware systems,8.0
congestion control,60.0
remote monitoring,1.1111111111111112
efficient scheduling,0.5434782608695652
sensor networks,33.33333333333333
associated data,7.6923076923076925
data collection,1.3141426783479349
health monitoring,7.6923076923076925
performance analysis,3.3210332103321036
early detection,1.098901098901099
outlier detection,18.181818181818183
estimation method,17.307692307692307
wireless sensing,0.36496350364963503
network management,0.8944543828264758
non-uniform distribution,10.0
performance improvement,4.981549815498155
energy efficiency,12.8
health applications,5.769230769230769
differential geometry,3.571428571428571
fault tolerance,29.577464788732392
performance improvement,4.981549815498155
sensor networks,33.33333333333333
processing power,4.700854700854701
critical data,1.1299435028248588
wireless data,0.36496350364963503
energy efficiency,12.8
vehicular networks,50.0
sensor network,12.643678160919542
comparative study,20.689655172413794
network lifetime,1.7889087656529516
wormhole attack,20.0
architecture design,7.2727272727272725
efficient mechanism,0.2717391304347826
error correction,3.0303030303030303
comprehensive survey,3.225806451612903
wireless sensors,0.7299270072992701
vehicular networks,50.0
association rules,53.65853658536586
optimal allocation,2.2222222222222223
heterogeneous nodes,1.0309278350515463
energy balance,1.6
target tracking,0.8771929824561403
performance evaluation,4.612546125461255
resource allocation,12.5
estimation scheme,1.9230769230769231
social networks,3.9215686274509802
product marketing,1.4388489208633095
digital cameras,1.1194029850746268
media art,4.504504504504505
cognitive agents,0.45871559633027525
collaborative creation,0.8620689655172413
virtual reality,5.980861244019139
art history,1.3157894736842104
economic development,3.7735849056603774
represent data,2.898550724637681
new social,0.06872852233676977
virtual worlds,4.784688995215311
information systems,10.116731517509727
human-computer interaction,76.19047619047619
second order,4.861111111111112
augmented reality,55.932203389830505
interactive media,1.1904761904761905
urban design,3.9215686274509802
control signals,0.29069767441860467
shortest paths,30.76923076923077
wormhole networks,20.0
communication operations,1.7064846416382253
improved communication,0.9708737864077669
automated negotiation,8.433734939759036
parallel algorithms,2.888086642599278
template matching,18.75
memory cost,0.20920502092050208
parallel architecture,0.7220216606498195
performance evaluation,4.612546125461255
fault tolerance,29.577464788732392
parallel algorithm,2.888086642599278
hypermedia documents,20.0
grid services,8.653846153846153
high-level programming,8.620689655172415
parallel systems,2.166064981949458
operating systems,35.0
data structures,3.316645807259074
lower bounds,2.2222222222222223
distributed systems,10.16042780748663
collecting information,9.090909090909092
high performance,11.799999999999999
three techniques,0.2890173410404624
multithreaded applications,12.121212121212121
mutual exclusion,28.125
global communication,1.0582010582010581
scalable multiprocessors,2.380952380952381
parallel processing,4.332129963898916
failure detection,15.909090909090908
efficient support,0.5434782608695652
workstation clusters,50.0
chip multiprocessors,12.121212121212121
logic programs,2.898550724637681
loop parallelization,1.1494252873563218
performance evaluation,4.612546125461255
neural networks,22.388059701492537
parallel programming,3.2490974729241873
neural networks,22.388059701492537
transitive closure,33.33333333333333
associative classification,7.4074074074074066
parallel computation,0.7220216606498195
intelligent memory,0.9174311926605505
parallel programs,5.415162454873646
communication performance,2.3890784982935154
loop transformations,6.896551724137931
adaptive routing,1.3157894736842104
arbitrary size,3.4482758620689653
medical images,5.555555555555555
parallel computation,0.7220216606498195
cache optimizations,0.40650406504065045
register allocation,18.181818181818183
efficient algorithms,1.9021739130434785
arbitrary topologies,1.7241379310344827
loop parallelization,1.1494252873563218
robust solutions,2.2988505747126435
parallel architectures,3.2490974729241873
broadcasting algorithm,14.285714285714285
data parallelism,0.0625782227784731
data-parallel programs,16.666666666666664
adaptive selection,0.6578947368421052
nested loops,28.57142857142857
data manipulation,0.18773466833541927
multiprocessor systems,24.0
parallel applications,3.6101083032490973
linear space,2.5316455696202533
scheduling algorithms,10.655737704918032
scientific computing,5.970149253731343
heterogeneous architectures,1.0309278350515463
scientific applications,14.925373134328357
algorithmic complexity,12.5
load balancing,24.691358024691358
formal proofs,0.5780346820809248
description language,24.137931034482758
task graph,1.2658227848101267
performance analysis,3.3210332103321036
fault tolerant,15.492957746478872
shared-memory multiprocessors,55.55555555555556
response time,45.83333333333333
parallel systems,2.166064981949458
static scheduling,0.9433962264150944
real time,19.753086419753085
parallel algorithms,2.888086642599278
redundancy elimination,26.666666666666668
task graphs,2.5316455696202533
distributed memory,3.4759358288770055
interconnection networks,18.181818181818183
matrix multiplication,27.027027027027028
high-level programming,8.620689655172415
stencil computations,60.0
performance evaluation,4.612546125461255
peer-to-peer systems,14.285714285714285
new architectures,0.2061855670103093
parallel software,1.083032490974729
static analysis,5.660377358490567
data-parallel programs,16.666666666666664
remote memory,3.3333333333333335
parallel processing,4.332129963898916
shared-memory multiprocessors,55.55555555555556
data parallelism,0.0625782227784731
independent computations,1.1235955056179776
parallel processors,1.444043321299639
shared caches,5.194805194805195
multicore processors,14.285714285714285
parallel implementation,2.166064981949458
performance portability,0.18450184501845018
parallel programs,5.415162454873646
performance evaluation,4.612546125461255
memory system,6.903765690376569
stream processing,5.0
memory operations,2.301255230125523
scientific computing,5.970149253731343
heterogeneous systems,5.154639175257731
parallel execution,2.888086642599278
message passing,17.1875
parallel algorithms,2.888086642599278
special classes,0.8849557522123894
nested loops,28.57142857142857
exact algorithms,3.7037037037037033
program optimization,0.8
dynamic programming,1.8306636155606408
mesh networks,4.054054054054054
access control,35.12544802867383
transitive closure,33.33333333333333
scientific computing,5.970149253731343
performance evaluation,4.612546125461255
experimental results,65.2542372881356
three generations,0.2890173410404624
program development,2.8000000000000003
performance prediction,0.7380073800738007
coarse grained,7.142857142857142
wormhole networks,20.0
efficient execution,1.6304347826086956
heterogeneous systems,5.154639175257731
genetic programming,3.6363636363636362
parallel architectures,3.2490974729241873
efficient communication,0.2717391304347826
approximation algorithms,11.11111111111111
data-parallel programs,16.666666666666664
random graphs,1.2658227848101267
communication performance,2.3890784982935154
speculative parallelism,7.142857142857142
parallel algorithms,2.888086642599278
parallel sorting,0.36101083032490977
data cubes,0.18773466833541927
large scale,6.652360515021459
parallel processing,4.332129963898916
neural networks,22.388059701492537
medical images,5.555555555555555
parallel computers,1.444043321299639
stream processing,5.0
data locality,0.18773466833541927
transactional memory,28.000000000000004
model checking,2.088167053364269
scientific computing,5.970149253731343
cellular automata,13.953488372093023
memory management,1.0460251046025104
experimental evaluation,5.508474576271186
parallel processing,4.332129963898916
scientific applications,14.925373134328357
computational costs,1.0050251256281406
handling data,2.7777777777777777
wireless communication,0.36496350364963503
one-dimensional arrays,25.0
parallel computation,0.7220216606498195
learning processes,0.36363636363636365
network topologies,0.7155635062611807
parallel algorithms,2.888086642599278
high performance,11.799999999999999
parallel programming,3.2490974729241873
performance prediction,0.7380073800738007
gene networks,21.428571428571427
grid computing,9.615384615384617
linear time,3.79746835443038
parallel processing,4.332129963898916
task allocation,1.2658227848101267
distributed systems,10.16042780748663
flow analysis,9.322033898305085
communication optimization,0.6825938566552902
object-relational queries,16.666666666666664
multidimensional databases,8.19672131147541
shared memory,18.181818181818183
latency reduction,2.631578947368421
parallel algorithms,2.888086642599278
additional dimensions,0.7407407407407408
node failures,5.263157894736842
deep learning,5.555555555555555
social networks,3.9215686274509802
parallel systems,2.166064981949458
automatic mapping,0.5263157894736842
key distribution,4.573170731707317
quantum cryptography,9.30232558139535
mixed data,1.8867924528301887
bioinformatics applications,14.285714285714285
fault tolerant,15.492957746478872
wavelet filters,1.639344262295082
parallel machines,4.332129963898916
nested loops,28.57142857142857
execution-driven simulation,66.66666666666666
parallel applications,3.6101083032490973
two attacks,0.11098779134295228
off-line simulations,7.142857142857142
multiple streams,0.4434589800443459
distributed environments,0.8021390374331552
parallel applications,3.6101083032490973
partial evaluation,5.555555555555555
load balancing,24.691358024691358
parallel computation,0.7220216606498195
large-scale systems,1.7543859649122806
parallel processing,4.332129963898916
grid computing,9.615384615384617
parallel algorithms,2.888086642599278
efficient algorithms,1.9021739130434785
compiler support,1.8181818181818181
linear equations,5.063291139240507
multiprocessor scheduling,4.0
genetic algorithms,23.636363636363637
network models,0.8944543828264758
parallel computation,0.7220216606498195
shared-memory multiprocessors,55.55555555555556
top-down design,11.11111111111111
parallel applications,3.6101083032490973
fault tolerant,15.492957746478872
partitioning algorithms,16.129032258064516
parallel computation,0.7220216606498195
heterogeneous computing,1.0309278350515463
quantum computation,2.3255813953488373
data-parallel programs,16.666666666666664
efficient parallelization,0.2717391304347826
multi-core processors,25.925925925925924
data parallelism,0.0625782227784731
simultaneous multithreading,8.108108108108109
high level,6.0
dynamic programming,1.8306636155606408
parallel algorithms,2.888086642599278
related problems,4.635761589403973
fault diagnosis,4.225352112676056
compiler directives,0.9090909090909091
parallel algorithms,2.888086642599278
peer-to-peer systems,14.285714285714285
future directions,2.2598870056497176
performance study,0.18450184501845018
distributed applications,2.941176470588235
performance evaluation,4.612546125461255
sensor networks,33.33333333333333
program parallelization,1.2
stepwise refinement,20.0
location management,2.564102564102564
parallel algorithms,2.888086642599278
community structures,2.272727272727273
smart cards,9.523809523809524
rapid prototyping,11.11111111111111
online interactions,0.3861003861003861
distance education,5.88235294117647
high schools,0.4
online technologies,0.3861003861003861
science education,11.11111111111111
blended learning,25.0
distance learning,11.76470588235294
conceptual model,21.311475409836063
computing education,1.593625498007968
higher education,2.0689655172413794
young children,20.0
online courses,1.1583011583011582
virtual worlds,4.784688995215311
video podcasts,0.7352941176470588
online learning,1.1583011583011582
language learning,1.1627906976744187
collaborative learning,2.586206896551724
activity theory,2.941176470588235
design methodology,1.2850467289719625
instructional design,22.22222222222222
higher education,2.0689655172413794
electronic learning,3.237410071942446
learning outcomes,2.181818181818182
higher education,2.0689655172413794
blended learning,25.0
virtual reality,5.980861244019139
map information,2.1739130434782608
higher education,2.0689655172413794
distance education,5.88235294117647
blended learning,25.0
online teaching,1.1583011583011582
higher education,2.0689655172413794
online teaching,1.1583011583011582
online teaching,1.1583011583011582
distance education,5.88235294117647
interactive applications,1.1904761904761905
visual perception,2.843601895734597
active learning,1.6528925619834711
internet technologies,1.8181818181818181
computer support,0.7285974499089253
collaborative design,7.758620689655173
programming concepts,1.2048192771084338
science education,11.11111111111111
multiple criteria,0.22172949002217296
learning objects,3.272727272727273
higher education,2.0689655172413794
mobile device,2.0
ten years,15.789473684210526
social networks,3.9215686274509802
university classrooms,4.761904761904762
online learning,1.1583011583011582
grade level,16.666666666666664
learning opportunities,0.36363636363636365
graduate students,15.384615384615385
knowledge building,0.38461538461538464
learning styles,0.7272727272727273
mathematics instruction,12.5
higher education,2.0689655172413794
electronic information,1.079136690647482
instructional design,22.22222222222222
online courses,1.1583011583011582
case study,56.14035087719298
two sides,0.11098779134295228
product attributes,1.4388489208633095
resource allocation,12.5
job scheduling,11.627906976744185
dimensional analysis,0.6711409395973155
fault detection,4.225352112676056
evolutionary algorithm,7.6923076923076925
temperature field,8.333333333333332
cellular automata,13.953488372093023
computer vision,5.100182149362477
experimental study,1.694915254237288
data model,2.252816020025031
semantic web,7.471264367816093
quality improvement,0.7352941176470588
system architecture,3.1216361679224973
many factors,0.7518796992481203
engagement time,28.57142857142857
fault diagnosis,4.225352112676056
neural networks,22.388059701492537
experimental investigation,0.423728813559322
process parameters,0.425531914893617
experimental study,1.694915254237288
energy usage,0.8
case studies,17.105263157894736
experimental evaluation,5.508474576271186
manufacturing systems,5.88235294117647
annealing algorithm,37.5
control method,1.1627906976744187
system functionality,0.2152852529601722
process parameters,0.425531914893617
empirical study,15.53398058252427
performance characteristics,0.9225092250922509
genetic algorithms,23.636363636363637
job scheduling,11.627906976744185
object-oriented models,1.0526315789473684
sensitivity analysis,42.857142857142854
manufacturing processes,5.88235294117647
knowledge management,5.384615384615385
radio frequency,16.666666666666664
neural networks,22.388059701492537
experimental study,1.694915254237288
environmental conditions,14.285714285714285
generic method,2.8169014084507045
experimental investigation,0.423728813559322
input parameters,0.5154639175257731
mining techniques,11.904761904761903
current status,1.092896174863388
motor body,12.5
data integration,0.688360450563204
product design,2.877697841726619
quality improvement,0.7352941176470588
health monitoring,7.6923076923076925
genetic algorithm,61.81818181818181
supply chains,7.954545454545454
genetic algorithm,61.81818181818181
development process,18.867924528301888
fault detection,4.225352112676056
time domain,0.30441400304414
optimal scheduling,0.5555555555555556
quality improvement,0.7352941176470588
process parameters,0.425531914893617
new concepts,0.3436426116838488
manufacturing processes,5.88235294117647
design considerations,0.8177570093457943
business strategy,2.1881838074398248
frequency analysis,3.7735849056603774
genetic algorithm,61.81818181818181
processing time,5.555555555555555
process parameters,0.425531914893617
product requirements,0.7194244604316548
formal specifications,5.202312138728324
theoretical models,3.0303030303030303
energy reduction,3.2
stream programs,10.0
reconfigurable architectures,8.333333333333332
embedded processors,5.343511450381679
embedded processors,5.343511450381679
memory optimization,0.20920502092050208
compiler support,1.8181818181818181
thermal management,33.33333333333333
chip multiprocessors,12.121212121212121
network processors,0.5366726296958855
chip multiprocessors,12.121212121212121
cache performance,5.691056910569105
theoretical analysis,8.080808080808081
high performance,11.799999999999999
cache misses,7.317073170731707
set-associative caches,50.0
branch history,5.681818181818182
software design,2.4822695035460995
loop transformations,6.896551724137931
media applications,6.306306306306306
available parallelism,2.5423728813559325
many cores,0.18796992481203006
virtual machine,2.8708133971291865
graphics processors,4.8
cache structures,1.6260162601626018
nanometer technologies,100.0
static analysis,5.660377358490567
