phrase,concordance_score,frequency,uniqueness,wiki_score,label
service security,-0.9915073466089007,-1.0,0.9802970445566834,-0.4,False
wireless sensor,-0.7381860708956729,-0.9837318215430121,0.7095064259638948,-0.4,False
mathematical logic,-0.9693414013856003,-0.9955632240571851,0.5524828724308648,0.0,False
general systems,-0.9926614914795906,-0.9990140497904856,0.9748962344351653,-0.4,False
knowledge management,-0.8933531661708457,-0.8737983731821544,0.9449917487623145,-0.6,False
large datasets,-0.9968107556967728,-0.9842247966477693,0.058508776316447575,0.5,True
heavy-tailed distributions,-0.33406998158379375,-0.9960561991619423,0.6057908686302946,-0.7,False
success factors,-0.3691770863623147,-0.9891545476953414,0.8337250587588139,-0.9,False
resource constraints,-0.9010497237569061,-0.9876756223810698,0.662499374906236,-0.19999999999999996,False
scheduling data,-0.9847024726021194,-1.0,0.6583487523128471,-0.09999999999999998,False
wireless technologies,-0.9207686413679074,-0.9926053734286419,0.8828824323648548,-0.4,False
real-time data,-0.9273800523407968,-0.9970421493714567,0.9934990248537281,-0.5,True
power control,-0.8833929151771206,-0.9186591077150604,0.9680952142821424,-0.6,False
approximation results,-0.9269899733988132,-0.9985210746857284,0.39025853878081707,0.10000000000000009,False
maximal independent,-0.8191863385233551,-0.9985210746857284,0.07686152922938438,0.30000000000000004,False
fractal geometry,-0.87603591160221,-0.9980280995809712,0.6323948592288844,-0.19999999999999996,False
level analysis,-0.9957686924493554,-1.0,0.9505925888883333,-0.4,False
packet forwarding,-0.9321013526385978,-0.9985210746857284,0.28534280142021307,0.19999999999999996,True
clustering algorithm,-0.4201390126537159,-0.9763371949716539,0.04930739610941637,-0.09999999999999998,True
continuous services,-0.970785200066968,-0.9995070248952428,0.8230234535180279,-0.30000000000000004,False
classification tasks,-0.985096132596685,-0.9970421493714567,0.6329949492423863,-0.09999999999999998,False
eye tracking,-0.8343462246777165,-0.9852107468572837,0.769215382307346,-0.4,False
context awareness,-0.9772822941331228,-0.9945772738476707,0.7189078361754262,-0.19999999999999996,False
telecommunications systems,-0.8343462246777165,-0.997535124476214,0.7775166274941243,-0.4,True
large scale,-0.8679842553292391,-0.9753512447621395,0.8881332199829974,-0.5,False
power consumption,-0.5743987650308742,-0.9714074439240818,0.7904685702855427,-0.7,True
point models,-0.9888282547537539,-0.9995070248952428,0.9319397909686453,-0.4,False
second edition,-0.9038290362185389,-0.9935913236381563,0.9398409761464219,-0.5,False
algebraic specifications,-0.921060773480663,-0.9955632240571851,0.05805870880632091,0.3999999999999999,False
data communications,-0.9986004605204019,-0.9945772738476707,0.9315897384607692,-0.4,True
information geometry,-0.9985095054854498,-0.997535124476214,0.6299944991748763,-0.09999999999999998,True
knowledge processing,-0.9549256268593285,-0.9945772738476707,0.8809321398209731,-0.4,False
stability conditions,-0.7152328334648776,-0.9960561991619423,0.7427114067110068,-0.5,False
breast cancer,-0.33406998158379375,-0.9738723194478679,0.8372755913387007,-1.0,False
fuzzy graphs,-0.9838540674414175,-0.9901404979048558,0.09776466469970502,0.3999999999999999,False
geometric computing,-0.9545676474367211,-0.9995070248952428,0.27769165374806226,0.19999999999999996,False
virtual teams,-0.991530307436094,-0.9911264481143702,0.8014202130319548,-0.30000000000000004,False
decomposition methods,-0.8957836580401279,-0.9921123983238846,0.2048807321098165,0.19999999999999996,False
top management,-0.7702082447938802,-0.9995070248952428,0.9846476971545732,-0.7,False
temporal access,-0.9830769996515852,-0.9990140497904856,0.4955243286492974,0.0,True
communication systems,-0.9328078743423905,-0.9763371949716539,0.9215882382357357,-0.5,True
performance prediction,-0.9863366699965342,-0.9783090953906828,0.5765864879731959,-0.09999999999999998,False
identity theft,-0.5906219011191387,-0.9935913236381563,0.5954393158973845,-0.5,False
project management,-0.7856013599660008,-0.9807739709144688,0.975446316947542,-0.7,True
online collaboration,-0.9856524243264575,-0.9990140497904856,0.7932189828474272,-0.30000000000000004,False
key components,-0.988903112788034,-0.9995070248952428,0.8964844726709007,-0.4,False
statistical pattern,-0.9812920518571194,-0.9995070248952428,0.6856028404260637,-0.19999999999999996,False
wireless networking,-0.9645884582812437,-0.9955632240571851,0.8638295744361655,-0.4,True
collaborative development,-0.9838540674414175,-0.997535124476214,0.682102315347302,-0.19999999999999996,False
mobile technology,-0.9753764798737175,-0.988168597485827,0.9591438715807372,-0.5,False
television series,-0.40077348066298346,-0.9995070248952428,0.8955843376506476,-1.0,True
dynamic systems,-0.9919465972160765,-0.9625338920384521,0.8481272190828624,-0.4,False
online research,-0.9933786983510741,-0.9995070248952428,0.9864979746962044,-0.5,False
grid infrastructure,-0.9818635784105397,-0.9995070248952428,0.6748512276841527,-0.19999999999999996,False
failure detectors,-0.6827473631341034,-0.9980280995809712,0.37205580837125574,-0.19999999999999996,True
resource management,-0.8009944751381215,-0.9645057924574809,0.949642446366955,-0.7,True
social interaction,-0.7166341674791463,-0.9861966970667981,0.7847677151572736,-0.6,True
processor allocation,-0.9754497804221561,-0.9980280995809712,0.5553332999949994,-0.09999999999999998,False
logic devices,-0.9721034510369125,-1.0,0.7536630494574184,-0.30000000000000004,False
large-scale complex,-0.9308907628186488,-1.0,0.9121368205230784,-0.5,False
wireless systems,-0.9864983667379118,-0.9723933941335963,0.9376406460969147,-0.5,True
random sample,-0.9757745296873908,-1.0,0.8485272790918637,-0.4,False
data placement,-0.9960959486651132,-0.9990140497904856,0.7672150822623396,-0.30000000000000004,False
control system,-0.9312989849672363,-0.9758442198668967,0.9766464969745463,-0.6,True
stress reduction,-0.25069060773480656,-1.0,0.713106966044907,-1.0,True
microarray experiments,-0.5008287292817679,-0.9980280995809712,0.7555133269990497,-0.8,False
evaluation metrics,-0.9721034510369125,-0.997535124476214,0.32289843476521485,0.10000000000000009,False
data retrieval,-0.9910869249545358,-0.9960561991619423,0.5370805620843127,-0.09999999999999998,False
security protection,-0.9978825811158264,-0.9970421493714567,0.9394409161374204,-0.5,False
confidential information,-0.6675874769797423,-0.9980280995809712,0.7092063809571436,-0.6,False
technical solutions,-0.9808917908365422,-0.9995070248952428,0.9236385457818674,-0.5,True
evaluation methods,-0.9286011690287452,-0.9955632240571851,0.866980047007051,-0.5,False
collaborative filtering,-0.8803486378357782,-0.9585900912003944,0.3808071210681603,-0.09999999999999998,False
systems biology,-0.9947522581776725,-0.9871826472763126,0.820473070960644,-0.4,True
video surveillance,-0.9790339616509587,-0.9807739709144688,0.6910036505475821,-0.30000000000000004,True
wireless applications,-0.9938016695568013,-0.9916194232191274,0.9129869480422064,-0.5,False
regression analysis,-0.33406998158379375,-0.9783090953906828,0.5369305395809372,-0.8,False
mobility management,-0.7958634367474147,-0.9753512447621395,0.6947542131319697,-0.5,False
hybrid systems,-0.9444699259876994,-0.969435543505053,0.7332599889983498,-0.4,False
online advertising,-0.9392947801787581,-0.9930983485333991,0.9515927389108367,-0.6,True
time series,-0.9462801786119731,-0.9097855558294307,0.9738460769115369,-0.7,True
design methodologies,-0.9940917540145608,-0.997535124476214,0.3058458768815322,0.10000000000000009,False
medical applications,-0.9344014732965009,-0.988168597485827,0.9347402110316547,-0.6,False
business flow,-0.9967261868781508,-1.0,0.9081862279341901,-0.5,False
mobile phones,-0.8438752959747435,-0.960069016514666,0.9135870380557085,-0.7,True
conditional entropy,-0.8191863385233551,-1.0,-0.37125568835325307,0.6000000000000001,False
video streaming,-0.9863909652258693,-0.9743652945526251,0.6689003350502576,-0.30000000000000004,True
lower bounds,-0.9566359729895642,-0.908306630515159,0.3718557783667551,-0.09999999999999998,False
food processing,-0.5008287292817679,-0.9995070248952428,0.9048857328599291,-1.0,False
media streaming,-0.96504902692748,-0.9965491742666995,0.660149022353353,-0.30000000000000004,False
digital camera,-0.9413704955883566,-0.997535124476214,0.9368405260789119,-0.6,True
sign language,-0.6675874769797423,-0.9935913236381563,0.9579936990548581,-0.9,True
business processes,-0.7339990570257625,-0.9689425684002958,0.8939840976146423,-0.8,False
cellular networks,-0.9080303224977515,-0.8506285432585654,0.7485122768415262,-0.6,True
technology management,-0.9877642725598527,-0.9985210746857284,0.9755963394509177,-0.6,True
emerging applications,-0.9296369376479874,-0.9955632240571851,0.7128069210381558,-0.4,False
planning systems,-0.9610828729281768,-0.9985210746857284,0.946091913787068,-0.6,True
theoretical problems,-0.9808917908365422,-0.9995070248952428,0.6667500125018753,-0.30000000000000004,False
new methods,-0.9901023333523191,-0.9827458713334977,0.9531929789468421,-0.6,False
packet access,-0.9781037657966597,-0.9995070248952428,0.7578636795519329,-0.4,False
autonomic systems,-0.8105235464351487,-0.9985210746857284,0.9843976596489472,-0.8,False
young people,-0.6008839779005526,-0.9935913236381563,0.9662949442416362,-1.0,False
radio frequency,-0.6675874769797423,-0.9930983485333991,0.8318747812171827,-0.8,True
wireless communications,-0.9864983667379118,-0.9339413359625339,0.8913337000550083,-0.6,True
payment system,-0.8984842045615526,-1.0,0.9663449517427611,-0.7,True
online courses,-0.9779261503018409,-0.9921123983238846,0.936890533580037,-0.6,True
representation system,-0.93757783039551,-1.0,0.7995199279891985,-0.5,False
warehouse systems,-0.8899324739103744,-0.9990140497904856,0.7503125468820324,-0.5,False
cognitive systems,-0.9735668305540068,-0.9965491742666995,0.6261439215882383,-0.30000000000000004,False
segmentation problem,-0.9255915771917023,-0.9995070248952428,0.1755263289493425,0.10000000000000009,False
multidimensional scaling,-0.9682999728285482,-0.9837318215430121,0.4007101065159775,-0.09999999999999998,False
video communication,-0.9863909652258693,-0.997535124476214,0.9294394159123869,-0.6,True
random fields,-0.9757745296873908,-0.9866896721715553,0.8070710606590987,-0.5,False
human factors,-0.956064024444405,-0.9792950456001972,0.8789818472770916,-0.6,False
architectural design,-0.8517687804073555,-0.9921123983238846,0.6842526378956844,-0.5,False
video communications,-0.99374796880078,-0.9990140497904856,0.93033955093264,-0.6,True
mining techniques,-0.7628781899500132,-0.9911264481143702,0.6913537030554584,-0.6,False
auditory interfaces,-0.8343462246777165,-0.9995070248952428,-0.23178476771515732,0.3999999999999999,False
global convergence,-0.979929258382297,-0.97880207049544,0.49292393859078865,-0.19999999999999996,True
interest management,-0.6258977900552487,-0.9985210746857284,0.9571935790368555,-1.0,False
general linear,-0.9926614914795906,-1.0,0.8246737010551584,-0.5,False
mobile commerce,-0.9639415943172849,-0.9822528962287405,0.8771815772365856,-0.6,False
correctness proof,-0.6372677046710196,-0.9985210746857284,-0.040106015902385383,0.0,False
recent advances,-0.9154962035040033,-0.9004190288390437,0.6397959693954094,-0.5,False
wireless channels,-0.9791950639190224,-0.9871826472763126,0.7901685252787918,-0.5,True
finite point,-0.9733118477593615,-1.0,0.5966394959243886,-0.30000000000000004,False
character animation,-0.8939029202841358,-0.9985210746857284,0.7145571835775366,-0.5,False
mobile services,-0.9753764798737175,-0.9763371949716539,0.96884532679902,-0.7,False
active learning,-0.9680288571298115,-0.9423219127434065,0.9188878331749764,-0.7,False
sentiment classification,-0.8581689029202841,-0.9847177717525265,0.04010601590238516,0.10000000000000009,False
computer mediated,-0.9974599724260081,-1.0,0.3944591688753314,-0.09999999999999998,False
differential equations,-0.2864246250986582,-0.9536603401528223,0.3353002950442565,-0.8,True
trust management,-0.9419006832521495,-0.9797880207049544,0.9150872630894635,-0.7,False
decision theory,-0.9782352012628256,-0.9926053734286419,0.8612291843776567,-0.6,False
utility function,-0.9321013526385978,-0.9965491742666995,0.8172225833875082,-0.6,False
dynamic adaptation,-0.9965257847958835,-0.9960561991619423,0.38020703105465836,-0.09999999999999998,False
physical properties,-0.9852231868806455,-0.9970421493714567,0.8694304145621843,-0.6,True
game theory,-0.965687185253997,-0.9546462903623367,0.9023853578036707,-0.7,True
source localization,-0.9781037657966597,-0.9861966970667981,0.34510176526478964,-0.09999999999999998,False
legal requirements,-0.8528749744219357,-1.0,0.931539730959644,-0.8,False
fast generation,-0.9867085337255058,-0.9955632240571851,0.8559783967595138,-0.6,False
secondary use,-0.8899324739103744,-0.9995070248952428,0.8587288093213983,-0.7,False
basic elements,-0.991665797977692,-0.9995070248952428,0.8598789818472772,-0.6,False
big number,-0.9101456554495229,-0.9995070248952428,0.9764464669700454,-0.8,False
pervasive games,-0.7724072612470403,-0.9990140497904856,0.03585537830674612,0.0,False
heterogeneous networks,-0.9392151278692259,-0.8664037466107961,0.06535980397059582,0.0,True
multicast protocols,-0.7787599754450583,-0.9990140497904856,0.03545531829774484,0.0,True
parametric estimation,-0.9010497237569061,-0.9965491742666995,0.5517327599139872,-0.4,False
correlation analysis,-0.864665996986439,-0.9866896721715553,0.6008401260189029,-0.5,False
analytical methods,-0.9556253139126067,-0.9965491742666995,0.5977896684502675,-0.4,False
communication technologies,-0.9328078743423905,-0.9921123983238846,0.8668300245036755,-0.7,True
business networks,-0.992347401380611,-0.997535124476214,0.9299394909236387,-0.7,False
general overview,-0.9842180105834907,-0.9995070248952428,0.9231884782717408,-0.7,False
effective methods,-0.9663031467691569,-0.9970421493714567,0.9011351702755412,-0.7,False
design automation,-0.9987672329219807,-0.9950702489524279,0.7270090513577037,-0.5,False
management commitment,-0.9939325531198637,-0.9995070248952428,0.8239235885382807,-0.6,False
design issues,-0.9496747043940724,-0.9847177717525265,0.9619442916437464,-0.8,False
criminal investigations,-0.4293606945540648,-0.9995070248952428,0.5498824823723558,-0.9,True
basic theory,-0.9539091003856979,-0.997535124476214,0.8703805570835625,-0.7,False
knowledge transfer,-0.9934084147896303,-0.97880207049544,0.8883832574886235,-0.7,False
home environments,-0.936553199073249,-0.9980280995809712,0.7491623743561535,-0.6,False
clustering techniques,-0.9580704568407296,-0.9896475228000986,0.16112416862529377,0.0,True
matrix multiplication,-0.46026579065253104,-0.9886615725905842,-0.04025603840576086,-0.30000000000000004,True
time synchronization,-0.979784219245356,-0.9891545476953414,0.37600640096014404,-0.19999999999999996,True
service composition,-0.890732276057607,-0.9792950456001972,0.7769665449817473,-0.7,False
user mobility,-0.9977918846730819,-0.9955632240571851,0.6957543631544731,-0.5,False
conceptual tools,-0.9847024726021194,-0.9995070248952428,0.48307246086913036,-0.30000000000000004,False
optimal designs,-0.989987722529159,-0.990633473009613,0.5776866529979496,-0.4,False
proxy signatures,-0.9626221844453888,-0.9995070248952428,0.25523828574286145,-0.09999999999999998,False
optimal allocation,-0.9566359729895642,-0.9758442198668967,0.424313647047057,-0.30000000000000004,False
core topics,-0.9860590703277531,-1.0,0.8772315847377108,-0.7,False
semiconductor devices,-0.6675874769797423,-0.9901404979048558,0.5480822123318498,-0.7,True
multiple access,-0.9789197731254058,-0.9541533152575795,0.9230384557683651,-0.8,False
social communities,-0.9912956342758098,-0.997535124476214,0.8771815772365854,-0.7,False
digital library,-0.9787045435804403,-0.9935913236381563,0.9582937440616093,-0.8,False
daily living,-0.8471738206544837,-0.9940842987429135,0.9251887783167476,-0.9,False
high-speed downlink,-0.9177255985267035,-0.9995070248952428,1.0,-0.9,False
mobile networks,-0.9753764798737175,-0.9497165393147646,0.9067860179026854,-0.8,True
financial engineering,-0.9497945884686216,-0.9965491742666995,0.9272390858628794,-0.8,False
statistical data,-0.9218532903014058,-0.9955632240571851,0.7969195379306897,-0.7,True
wireless internet,-0.9645884582812437,-0.9970421493714567,0.9408911336700505,-0.8,False
hierarchical models,-0.9810939226519337,-0.9930983485333991,0.25113767065059767,-0.09999999999999998,False
statistical modeling,-0.9218532903014058,-0.9817599211239832,0.5803870580587087,-0.5,True
spatial knowledge,-0.9613479199443855,-0.9990140497904856,0.6357453618042708,-0.5,False
digital libraries,-0.9563041147851901,-0.9112644811437023,0.8409761464219632,-0.8,False
execution times,-0.936553199073249,-0.9995070248952428,0.8090713607041056,-0.7,True
balance control,-0.9141004083593562,-0.9990140497904856,0.8852827924188629,-0.8,False
school education,-0.8105235464351487,-0.997535124476214,0.9797469620443067,-1.0,False
video transmission,-0.9790339616509587,-0.9847177717525265,0.8340751112666898,-0.7,True
comparative study,-0.5870832539531339,-0.9137293566674883,0.6698504775716358,-1.0,False
digital investigations,-0.9936381627772739,-0.9935913236381563,0.6508476271440717,-0.5,False
programmable logic,-0.7656808579785506,-0.9960561991619423,0.22218332749912473,-0.30000000000000004,False
surveillance systems,-0.7282270215971873,-0.9960561991619423,0.6831524728709306,-0.8,True
distance education,-0.8833929151771206,-0.9817599211239832,0.9195879381907286,-0.9,False
critical issues,-0.9332709055154977,-0.997535124476214,0.8850327549132371,-0.8,False
continuity planning,-0.7656808579785506,-0.9995070248952428,0.5185777866680004,-0.6,False
clustering algorithms,-0.9150359413057685,-0.9871826472763126,-0.044556683502525396,0.10000000000000009,True
group communication,-0.980040709508578,-0.9950702489524279,0.9281892283842577,-0.8,False
energy efficiency,-0.7449635359116022,-0.9078136554104018,0.8009701455218283,-1.0,False
convex hull,-0.22289748311847746,-0.9945772738476707,-0.3349502425363804,-0.30000000000000004,False
structural equation,-0.8899324739103744,-0.9995070248952428,0.530329549432415,-0.5,False
sparse reconstruction,-0.9321013526385978,-0.9891545476953414,-0.34470170525578836,0.3999999999999999,False
effective framework,-0.9924045159740572,-0.9995070248952428,0.8238235735360304,-0.7,False
organizational systems,-0.7702082447938802,-1.0,0.7010051507726158,-0.8,False
mobile stations,-0.9953875295974743,-0.9995070248952428,0.822523378506776,-0.7,False
exact inference,-0.7787599754450583,-0.9965491742666995,0.10281542231334684,-0.19999999999999996,False
increasing numbers,-0.9712377339820236,-1.0,0.7983197479621944,-0.7,False
information fusion,-0.9959140385952089,-0.9842247966477693,0.7071060659098864,-0.6,False
legal issues,-0.9269899733988132,-0.9930983485333991,0.9468920338050706,-0.9,False
manufacturing systems,-0.8833929151771206,-0.9768301700764112,0.8850327549132371,-0.9,False
key concepts,-0.9828021829942056,-0.9985210746857284,0.804970745611842,-0.7,False
parameter estimation,-0.7656808579785506,-0.8925314271629283,0.3815572335850379,-0.6,False
wireless communication,-0.9938016695568013,-0.9738723194478679,0.8904335650347552,-0.8,True
conceptual design,-0.886287473960692,-0.9857037219620409,0.49087363104465664,-0.5,False
stock markets,-0.87603591160221,-0.9926053734286419,0.8831824773716057,-0.9,True
online marketplaces,-0.9933786983510741,-0.9950702489524279,0.9960494074111115,-0.9,True
body motion,-0.8816360188010225,-0.9995070248952428,0.8780317047557133,-0.9,False
financial markets,-0.8984842045615526,-0.9832388464382549,0.8785817872680903,-0.9,True
quality control,-0.9863909652258693,-0.9807739709144688,0.9638445766865031,-0.9,True
digital government,-0.9787045435804403,-0.9950702489524279,0.964194629194379,-0.9,False
competitive advantage,-0.7509668508287293,-0.9861966970667981,0.7270590588588288,-0.9,True
temporal reasoning,-0.9830769996515852,-0.9926053734286419,0.06550982647397108,0.0,False
body area,-0.9712377339820236,-1.0,0.9589438415762366,-0.9,False
integrated circuit,-0.965687185253997,-0.9990140497904856,0.7476621493223985,-0.7,True
higher education,-0.9597028005334349,-0.8974611782105004,0.9391908786317948,-1.0,False
educational settings,-0.9576026903675234,-0.9965491742666995,0.8297244586688004,-0.8,False
word segmentation,-0.8899324739103744,-0.997535124476214,0.16267440116017418,-0.19999999999999996,False
large numbers,-0.9538685889075948,-0.9886615725905842,0.9147372105815872,-0.9,False
developing countries,-0.8264053319301938,-0.95760414099088,0.856028404260639,-1.0,True
new technologies,-0.9777243644510262,-0.9817599211239832,0.9283392508876331,-0.9,False
empirical analysis,-0.9622485651450947,-0.9802809958097116,0.5109766464969745,-0.5,False
first edition,-0.9962361038297644,-0.9985210746857284,0.9599939990998649,-0.9,False
new aspects,-0.9997296424977692,-0.997535124476214,0.8588288243236484,-0.8,False
practical issues,-0.9888282547537539,-0.9930983485333991,0.8374256138420764,-0.8,False
tactile sensors,-0.8899324739103744,-0.9980280995809712,0.640296044406661,-0.7,False
finite field,-0.9455187231430325,-0.9965491742666995,0.5898384757713657,-0.6,False
mobile communications,-0.9925288082083662,-0.9723933941335963,0.9114367155073262,-0.9,True
electronic systems,-0.9939067530505982,-0.9965491742666995,0.9316897534630197,-0.9,True
patient monitoring,-0.8676979742173112,-0.9980280995809712,0.80592088813322,-0.9,False
home appliances,-0.9042773124220281,-0.9985210746857284,0.837625643846577,-0.9,True
older adults,-0.8009944751381215,-0.9502095144195218,0.7859678951842777,-1.0,False
financial services,-0.9497945884686216,-0.9950702489524279,0.9692453868080213,-1.0,True
different approaches,-0.9595882717039957,-0.988168597485827,0.7717157573636044,-0.8,False
robust estimation,-0.863097732901505,-0.9719004190288391,0.15707356103415515,-0.30000000000000004,False
social impact,-0.9912956342758098,-0.9970421493714567,0.9053858078711807,-0.9,True
intellectual capital,-0.8471738206544837,-0.9940842987429135,0.7549132369855478,-0.9,False
comparative analysis,-0.7250904934273195,-0.9265467093911758,0.6639495924388661,-1.0,False
public health,-0.9868113654301499,-0.9921123983238846,0.986147922188328,-1.0,True
statistical methods,-0.9812920518571194,-0.9723933941335963,0.7579136870530581,-0.8,True
reliable wireless,-0.9712377339820236,-1.0,0.7713156973546031,-0.8,False
knowledge communication,-0.9934084147896303,-0.9990140497904856,0.8923838575786369,-0.9,False
fundamental concepts,-0.9150359413057685,-0.9970421493714567,0.6119917987698154,-0.7,False
mobile terminals,-0.9868113654301499,-0.9926053734286419,0.47737160574086124,-0.5,False
heterogeneous data,-0.9392151278692259,-0.9896475228000986,0.12541881282192335,-0.19999999999999996,False
management science,-0.97958771460821,-0.9921123983238846,0.9678451767765164,-1.0,False
senior citizens,-0.7787599754450583,-0.997535124476214,0.7719157873681051,-1.0,True
human behavior,-0.9689328667104866,-0.9876756223810698,0.8521278191728758,-0.9,False
market research,-0.9744235727440147,-0.9980280995809712,0.9669950492573887,-1.0,True
energy constraints,-0.985096132596685,-0.9940842987429135,0.6691503725558834,-0.7,False
order statistics,-0.967472956033242,-0.9768301700764112,0.9334900235035255,-1.0,False
medical research,-0.9788704726826274,-0.9980280995809712,0.9654448167225085,-1.0,True
small area,-0.9908428955942769,-1.0,0.9699454918237738,-1.0,False
partitioning techniques,-0.936553199073249,-1.0,-0.08481272190828626,0.0,False
future trends,-0.9671879389455942,-0.9753512447621395,0.8183727559133871,-0.9,False
population density,-0.7656808579785506,-0.997535124476214,0.7389608441266189,-1.0,False
one step,-0.992347401380611,-0.9970421493714567,0.9513427014052109,-1.0,False
selfish behavior,-0.20066298342541433,-1.0,-0.03800570085512833,-0.8,False
modern society,-0.94652938221999,-1.0,0.8923338500775115,-1.0,False
business partners,-0.9835898303855314,-0.9995070248952428,0.9274391158673803,-1.0,True
innovation processes,-0.8581689029202841,-0.9985210746857284,0.7007051057658649,-0.9,False
knowledge creation,-0.9934084147896303,-0.990633473009613,0.8197229584437666,-0.9,False
human capital,-0.9946705512426498,-0.9935913236381563,0.9178876831524727,-1.0,False
innovative technology,-0.9566359729895642,-0.9990140497904856,0.7841676251437715,-0.9,False
normal distribution,-0.9497945884686216,-0.997535124476214,0.8662299344901736,-1.0,True
new generation,-0.9887270034743977,-0.9970421493714567,0.8972345851877783,-1.0,False
basic properties,-0.991665797977692,-0.9930983485333991,0.885632844926739,-1.0,False
recent developments,-0.9047951073950424,-0.9585900912003944,0.753713056958544,-1.0,False
channel assignment,-0.9395325116872079,-0.9827458713334977,0.7088063209481421,-0.9,False
automatic control,-0.9695085780750218,-0.9926053734286419,0.8441766264939741,-1.0,False
electronic voting,-0.8787352438491196,-0.9965491742666995,0.7549132369855478,-1.0,False
lattice theory,-0.6675874769797423,-0.997535124476214,0.24168625293794066,-0.7,False
business continuity,-0.9835898303855314,-0.9980280995809712,0.5533830074511177,-0.7,False
biomedical imaging,-0.7787599754450583,-0.9980280995809712,0.2464869730459569,-0.6,False
cultural heritage,-0.8957836580401279,-0.9832388464382549,0.7467120068010202,-1.0,True
biological cells,-0.959415285451197,-0.9990140497904856,0.7232084812721911,-0.9,False
biological processes,-0.959415285451197,-0.9980280995809712,0.7137570635595338,-0.9,False
two phases,-0.9900000613192217,-0.9985210746857284,0.5427314097114566,-0.7,False
statistical perspective,-0.9812920518571194,-1.0,0.6287943191478722,-0.8,False
spatial concepts,-0.9878526215652556,-0.9985210746857284,0.5139270890633596,-0.7,False
projective geometry,-0.8191863385233551,-0.9980280995809712,0.6323948592288844,-1.0,False
probability measures,-0.9344014732965009,-0.9940842987429135,0.6436465469820472,-0.9,False
uniform distribution,-0.9010497237569061,-0.997535124476214,0.7030554583187478,-1.0,True
probability theory,-0.8676979742173112,-0.9955632240571851,0.6626493974096115,-1.0,True
probability distributions,-0.6675874769797423,-0.9842247966477693,0.35085262789418414,-0.9,True
clinical trials,-0.9101456554495229,-0.981266946019226,0.6817522628394259,-1.0,True
real-time synchronization,-0.9905728409421344,-0.9995070248952428,0.3784567685152773,-0.6,False
collaborative approach,-0.949352257572871,-0.9985210746857284,0.6299444916737509,-0.9,False
learning difficulties,-0.9938282270215972,-0.9985210746857284,0.6678001700255038,-0.9,False
human ear,-0.9946705512426498,-0.9980280995809712,0.7463619542931439,-1.0,False
new roles,-0.9997296424977692,-0.9995070248952428,0.7474621193178976,-1.0,False
social perspectives,-0.9912956342758098,-0.997535124476214,0.6368955343301494,-0.9,False
seamless connectivity,-0.9269899733988132,-0.9995070248952428,0.07106065909886472,-0.4,False
linear regression,-0.9884397510315407,-0.9768301700764112,0.402360354053108,-0.7,True
space exploration,-0.9449992254866526,-0.997535124476214,0.6765014752212832,-1.0,False
metric space,-0.9385704419889502,-0.9990140497904856,0.5682352352852929,-0.9,False
sensory input,-0.6675874769797423,-1.0,0.2865929889483423,-0.9,False
discovering communities,-0.7342909760589318,-0.9995070248952428,0.25203780567085077,-0.8,False
cognitive aspects,-0.9919255917684626,-0.9985210746857284,0.5018752812921938,-0.8,False
correlation coefficient,-0.6827473631341034,-0.9960561991619423,0.09016352452867937,-0.7,False
convex polygons,-0.7787599754450583,-0.9896475228000986,0.07636145421813278,-0.6,True
data warehouses,-0.9785643656780921,-0.9763371949716539,-0.00200030004500662,-0.4,True
stochastic processes,-0.9344014732965009,-0.9842247966477693,0.14857228584287618,-0.6,True
nonlinear equations,-0.9042773124220281,-0.9605619916194232,0.07601140171025667,-0.6,True
forensic investigation,-0.8957836580401279,-0.9926053734286419,0.27874181127169084,-0.8,True
statistical estimation,-0.9812920518571194,-0.9886615725905842,0.35515327299094857,-0.8,False
integer multiplication,-0.9556253139126067,-0.9985210746857284,-0.16462469370405552,-0.30000000000000004,True
global warming,-0.9905171153789938,-0.997535124476214,0.5542331349702456,-1.0,True
qualitative analysis,-0.8720014257708073,-0.9926053734286419,0.4088613291993799,-1.0,True
cognitive disabilities,-0.9919255917684626,-0.9960561991619423,0.4265139770965647,-0.9,False
ant colonies,-0.7152328334648776,-0.9980280995809712,-0.15072260839125862,-0.8,False
statistical inference,-0.9614791313385482,-0.9723933941335963,0.0763114467170074,-0.9,True
strategic alliances,-0.9566359729895642,-0.9980280995809712,0.18347752162824427,-1.0,False
collision avoidance,-0.700939226519337,-0.9719004190288391,-0.3630544581687253,-0.8,True
cognitive impairment,-0.9827462111612347,-0.9970421493714567,0.09186377956693503,-1.0,True
