phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
ongoing development,1,2.2222222222222223,0.890375,0.55,4.940711462450593e-05,0.6280193236714976,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
intelligent agents,61,5.5045871559633035,0.839275,0.75,0.00015263157894736842,0.97953216374269,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
evolutionary algorithms,229,11.538461538461538,0.5851999999999999,0.95,0.00038970588235294116,1.0046620046620047,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
source code,29,18.96551724137931,0.9829,0.85,0.0025526315789473684,0.7746243739565943,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
interoperability,90,0.0,0.36015,0.55,0.0007105263157894737,1.0070175438596491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
algorithms,1165,0.0,0.69375,1.0,0.034928229665071774,1.2623211446740858,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
management support,2,0.35842293906810035,0.991225,0.6,0.00016494845360824742,1.0167224080267558,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
general systems,3,0.42194092827004215,0.98745,0.35,5.18348623853211e-05,0.9772727272727273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
efficient data,36,2.989130434782609,0.9139,0.7,9.806629834254143e-05,1.9331306990881458,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
evaluation metrics,6,1.4492753623188406,0.6615,0.55,0.00010049751243781094,1.00990099009901,2.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
metric space,3,3.125,0.78415,0.0,0.00013366336633663367,0.9622641509433962,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
probability measures,13,3.3333333333333335,0.82185,0.05,3.3796296296296295e-05,0.9746328437917223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer security,13,2.0036429872495445,0.984775,0.85,0.0007988165680473373,0.9341085271317829,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
data modeling,5,0.7509386733416771,0.8852500000000001,0.9,0.0003444444444444444,0.8985507246376812,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
video compression,32,0.3676470588235294,0.84955,0.45,8.944954128440367e-05,1.0163934426229508,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
active learning,118,1.6528925619834711,0.95945,0.2,0.0008669527896995709,1.2013422818791946,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
concurrent computing,4,0.0,0.678725,0.95,1.2818181818181818e-05,0.9605734767025089,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
topography,11,0.0,1.0,0.2,0.0006666666666666666,1.0538461538461539,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
discrete time,28,1.8181818181818181,0.7698,0.7,0.00043459915611814346,1.0483042137718397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
software engineering,151,8.51063829787234,0.972975,0.9,0.014814814814814815,1.027190332326284,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
tracking,172,0.0,0.8475,0.45,0.009972527472527472,0.9918032786885246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
convex hull,12,38.88888888888889,0.332625,0.4,0.0001,1.0131004366812226,2.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
type inference,12,6.8181818181818175,0.6306499999999999,0.75,4.7738693467336685e-05,1.001058201058201,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
quantification,98,0.0,1.0,0.35,0.0021782178217821784,0.9884259259259259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
algorithmic techniques,2,12.5,0.9497,0.8,2.9292929292929294e-05,0.9902912621359223,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
holism,4,0.0,1.0,0.15,6.696035242290749e-05,1.6995614035087718,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational phylogenetics,1,0.0,0.7883,0.45,1.1466666666666668e-06,0.5671641791044776,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
numerical integration,29,1.8181818181818181,0.75825,0.7,5.549597855227882e-05,0.9949238578680203,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video processing,9,0.7352941176470588,0.959,0.5,0.0001795238095238095,1.0909090909090908,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
data points,7,1.0638297872340425,0.974375,0.5,0.0017644444444444444,1.0051413881748072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
serverless computing,1,0.0,0.9445250000000001,0.8,1.880952380952381e-05,1.660668380462725,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
parallel programs,45,5.415162454873646,0.88795,0.85,6.932773109243698e-05,1.0723684210526316,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
unix,16,0.0,0.8371,1.0,0.005408163265306122,0.9819819819819819,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
speech recognition,55,20.0,0.850475,0.75,0.0006822429906542056,0.8658536585365854,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
variance reduction,16,0.0,0.7006749999999999,0.6,2.673076923076923e-05,0.9785714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems biology,27,0.31746031746031744,0.91025,0.3,0.0005789473684210527,0.9492753623188406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital forensics,44,0.7462686567164178,0.9909,0.7,0.00013881278538812786,1.0101010101010102,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
authentication,108,0.0,0.7463,0.9,0.0033969849246231155,0.9926253687315634,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cybercrime,11,0.0,1.0,0.25,0.00022018348623853212,1.6694560669456067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
distributed environment,7,2.13903743315508,0.909925,0.5,9.307359307359308e-05,0.9636363636363636,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
computational mathematics,4,0.0,0.7109,0.6,0.00017122641509433961,1.0048309178743962,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
incremental construction,5,5.128205128205128,0.637425,0.7,1.0542986425339367e-05,1.0043103448275863,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video communication,6,0.7352941176470588,0.964725,0.4,3.523364485981308e-05,1.009283819628647,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
smart devices,21,0.0,0.901625,0.75,0.0001244343891402715,1.034351145038168,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sensor networks,431,33.33333333333333,0.844875,0.3,0.0019521531100478468,1.0439276485788114,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
temporal logic,30,8.108108108108109,0.67595,0.8,6.495956873315364e-05,0.5871121718377088,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
scientific computing,41,5.970149253731343,0.896325,0.75,0.0007511961722488039,1.0175438596491229,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information processing,32,2.204928664072633,0.9616750000000001,0.4,0.004541666666666667,0.9884925201380897,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
portable devices,12,9.090909090909092,0.898025,0.35,5.163934426229508e-05,0.6009615384615384,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
robotics,138,0.0,0.40305,0.75,0.014297752808988764,1.0875420875420876,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
design methodologies,6,0.35046728971962615,0.652975,0.55,6.202898550724638e-05,1.0048076923076923,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False
power control,166,5.88235294117647,0.9840500000000001,0.25,0.0002941747572815534,1.4621026894865525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security protocols,41,3.059581320450886,0.84185,0.9,0.00011422018348623853,0.592326139088729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
time synchronization,23,1.06544901065449,0.68805,0.4,5.9192825112107625e-05,0.8636363636363636,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
cloud storage,74,0.0,0.8346750000000001,0.95,0.0004225806451612903,0.9774509803921568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
least squares,131,15.555555555555555,0.7106,0.95,0.0028617511520737326,1.0213903743315509,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
privacy enhancing,2,1.7543859649122806,0.778075,0.8,4.165829145728643e-05,0.9845605700712589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless communication,54,0.36496350364963503,0.945225,0.1,0.000801762114537445,0.9393939393939394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software security,8,1.0638297872340425,0.988775,1.0,0.0001511520737327189,1.0885245901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
context-aware applications,19,16.0,0.979875,0.6,2.9012875536480687e-05,1.6594516594516595,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
credit rating,2,0.0,0.98035,0.0,0.0001698492462311558,0.9755351681957186,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
markup languages,1,60.0,0.645225,0.55,4.02212389380531e-05,1.6721672167216721,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
debugging,15,0.0,0.43925,0.95,0.0020363636363636365,0.9978165938864629,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
translation system,2,5.88235294117647,0.9312499999999999,0.6,4.4354066985645935e-05,0.9914802981895634,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
network theory,8,0.17889087656529518,0.951075,0.6,0.00011954545454545455,1.0072992700729928,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
casual users,2,14.285714285714285,0.8662,0.5,1.0585774058577405e-05,0.6540404040404041,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
access control,126,35.12544802867383,0.983625,0.75,0.0019468599033816425,1.2115942028985507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
continuous services,2,1.5151515151515151,0.911525,0.2,3.0327868852459015e-06,1.0092081031307552,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
input space,4,0.5154639175257731,0.9480500000000001,0.55,7.476635514018692e-05,1.0129032258064516,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False
formal methods,65,4.624277456647398,0.892075,0.75,0.0003521739130434783,1.4839572192513368,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
exploiting parallelism,7,3.8461538461538463,1.0,0.95,1.0714285714285714e-05,0.9875,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
model checking,118,2.088167053364269,0.9073,0.75,0.00023282051282051282,1.0171306209850106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
coding theory,8,3.0303030303030303,0.81585,0.45,0.00012571428571428572,1.0347490347490347,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
daily living,13,7.6923076923076925,0.9626,0.05,0.0001695067264573991,0.9843342036553525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
machine learning,497,30.708661417322837,0.954475,1.0,0.02087557603686636,0.7768729641693811,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.001,0.9817351598173516,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
text summarization,4,2.083333333333333,0.9913000000000001,0.9,4.49537037037037e-05,0.8950980392156863,3.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,True
jpeg,27,0.0,0.6332,0.85,0.0006682027649769585,1.006993006993007,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
image analysis,105,2.028397565922921,0.975,0.75,0.0014101382488479262,1.2510288065843622,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
key components,2,0.6097560975609756,0.94825,0.25,0.00019051724137931036,0.9421686746987952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
bilinear pairings,23,50.0,1.0,0.15,9.87012987012987e-06,1.0044843049327354,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image description,4,0.2028397565922921,0.9811749999999999,0.65,0.00011031390134529148,0.6102564102564103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
finite state,3,20.833333333333336,0.806525,0.95,0.00043425925925925923,0.9592711682743837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
semistructured data,10,100.0,0.99675,0.4,2.734513274336283e-05,0.6084142394822006,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
large datasets,33,0.2145922746781116,0.529325,0.7,0.0002756476683937824,0.9351145038167938,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
combinatorial problems,17,8.333333333333332,0.98385,0.8,7.3568281938326e-05,0.9942528735632183,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
breast cancer,54,33.33333333333333,0.91865,0.0,0.0014155251141552512,1.108991825613079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
channel assignment,36,3.076923076923077,0.854425,0.05,3.4644549763033175e-05,1.0405594405594405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
adaptive web,3,1.3157894736842104,0.76745,0.75,3.809782608695652e-05,0.9656488549618321,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
numerical methods,88,3.6363636363636362,0.7967500000000001,0.85,0.0009575471698113207,1.035,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
service security,1,0.4796163069544364,0.99015,0.35,2.3534246575342466e-05,0.9803695150115473,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cartography,7,0.0,1.0,0.45,0.00036042553191489363,1.067099567099567,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
agent-based systems,12,4.166666666666666,0.9922,0.75,4.553846153846154e-05,1.050314465408805,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
mobile phones,82,7.857142857142857,0.9568000000000001,0.15,0.001556053811659193,1.005763688760807,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
compression codes,1,2.127659574468085,0.795125,0.65,2.1526315789473686e-06,1.5793269230769231,1.7999999999999998,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False
balanced binary,1,6.666666666666667,0.708375,0.7,2.019607843137255e-05,0.988009592326139,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
quantum computing,16,4.651162790697675,0.80625,0.85,0.0003432989690721649,0.9395866454689984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network service,2,0.17889087656529518,0.9898750000000001,0.15,0.00011784037558685446,1.0436507936507937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
mobile games,11,1.0,0.98165,0.9,0.00022599118942731277,0.9323076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
admission control,97,50.0,0.884925,0.4,6.768558951965065e-05,1.5521472392638036,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
deductive databases,22,12.5,0.912875,0.75,1.5982905982905983e-05,1.678191489361702,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
speech processing,12,4.444444444444445,0.898975,0.5,0.00010889830508474577,0.9233716475095786,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
online collaboration,3,0.7722007722007722,0.896625,0.45,3.795121951219512e-05,0.9342723004694836,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
service attacks,22,1.4388489208633095,0.90635,0.85,8.272727272727273e-05,0.9946808510638298,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
folksonomy,8,0.0,1.0,0.45,1.9912280701754387e-05,1.0156599552572707,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
advanced techniques,8,1.5625,0.93865,0.35,7.651933701657459e-05,0.9271523178807947,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
input data,8,12.371134020618557,0.960825,0.6,0.003621495327102804,0.9705882352941176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information assurance,13,0.648508430609598,0.862975,0.7,0.0004901960784313725,0.9376237623762376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
rating,5,0.0,0.9825,0.0,0.011948051948051949,1.681159420289855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information theory,70,0.9079118028534372,0.9576,0.65,0.0012991071428571429,0.5643153526970954,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
complexity theory,11,1.7543859649122806,0.8094,0.95,0.0001475336322869955,0.9947089947089947,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cluster analysis,76,7.352941176470589,0.8683000000000001,0.4,0.00022768595041322315,1.0954003407155026,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.0012045454545454545,0.5727069351230425,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
computer programming,8,0.18214936247723132,0.951225,0.7,0.006296296296296296,1.0247191011235954,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
robot path,1,2.0,0.8255250000000001,0.85,2.490566037735849e-05,0.9461400359066428,1.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False
predicate logic,5,10.0,0.45297499999999996,0.5,0.0001102439024390244,1.0441176470588236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
database systems,64,10.441767068273093,0.973025,0.7,0.0010225225225225225,1.1460176991150441,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
data sets,13,5.193992490613267,0.95625,0.45,0.004618834080717489,0.5284974093264249,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
control systems,61,4.941860465116279,0.9839,0.3,0.00221900826446281,1.0290791599353797,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
analytical methods,8,2.272727272727273,0.798925,0.3,0.0001900990099009901,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
remote control,9,3.3333333333333335,0.95075,0.2,0.0006036866359447004,0.5615763546798029,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
practical algorithms,10,1.8404907975460123,0.7785249999999999,0.95,2.47008547008547e-05,1.0441988950276244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
flow visualization,3,0.0,0.670925,0.45,2.1324200913242008e-05,0.9851063829787234,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
satisfiability problems,4,33.33333333333333,0.98385,0.8,2.2e-05,0.5915678524374176,0.29999999999999993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
recent developments,85,4.81283422459893,0.8768750000000001,0.05,0.0005338753387533875,0.9151785714285714,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
new generation,7,0.6185567010309279,0.948625,0.0,0.0006132315521628498,1.145374449339207,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
emergence,71,0.0,0.37345,0.1,0.006401869158878505,0.9586776859504132,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
wearable computing,19,18.181818181818183,0.9445250000000001,0.75,5.177664974619289e-05,0.9902912621359223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
supervised learning,20,50.0,0.64665,0.95,0.0009691629955947136,1.0226244343891402,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
image processing,193,7.707910750507099,0.9535,0.85,0.007880184331797236,1.0442477876106195,2.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True
text processing,2,3.125,0.954175,0.6,0.00012903225806451613,0.6326963906581741,5.2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,True
young people,14,20.0,0.98315,0.0,0.0012513966480446927,0.9600725952813067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
formal methods,65,4.624277456647398,0.892075,0.75,0.0003173913043478261,0.9939301972685888,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
virtual environment,15,5.980861244019139,0.939575,0.8,0.00021050228310502282,1.1374407582938388,4.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,True
online chat,3,0.0,0.974,0.5,8.4366576819407e-05,0.9230769230769231,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
resource management,73,10.0,0.974825,0.2,0.004602739726027397,1.0405982905982907,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security policies,13,2.254428341384863,0.9697,0.4,0.00022592592592592591,1.0078585461689586,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
audit logs,2,12.5,0.727875,0.7,1.3584905660377358e-05,0.993103448275862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information theory,70,0.9079118028534372,0.9576,0.65,0.0018522727272727274,0.9331476323119777,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2.0 technologies,9,14.285714285714285,0.964825,0.3,2.6719367588932806e-05,1.6823899371069182,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
management commitment,2,0.35842293906810035,0.911975,0.2,1.6519823788546254e-05,0.9736842105263158,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
smart devices,21,0.0,0.901625,0.75,0.00012374429223744292,0.9963369963369964,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cellular automata,198,13.953488372093023,0.9075500000000001,0.7,0.0002119047619047619,1.6725978647686832,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
number generators,2,10.526315789473683,0.7514000000000001,0.8,5.737704918032787e-05,1.0096153846153846,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
speech processing,12,4.444444444444445,0.898975,0.5,0.00012270531400966183,1.0119047619047619,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.0005212464589235127,1.022857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
multiagent systems,77,53.84615384615385,0.9922,0.8,0.0001320754716981132,0.6059957173447538,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
linux kernel,2,0.0,0.8903749999999999,0.9,0.00031574074074074073,0.9912023460410557,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software fault,1,0.1182033096926714,0.870125,0.75,3.111111111111111e-05,0.9457579972183588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
perimeter security,2,50.0,0.621825,0.25,2.1344086021505377e-05,0.9950617283950617,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
algorithms,1165,0.0,0.69375,1.0,0.04419811320754717,1.6473072861668427,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.04461883408071749,1.1728880157170924,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
method engineering,2,0.8746355685131195,0.9530000000000001,0.45,1.3970588235294118e-05,1.056140350877193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital audio,3,0.7462686567164178,0.975625,0.3,0.0004123222748815166,1.0555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
log n,25,2.631578947368421,0.979275,0.55,0.0005250965250965251,0.620817843866171,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital humanities,8,0.0,0.7994,0.7,0.00011487603305785125,1.050179211469534,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.0008198198198198198,0.9850746268656716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
numerical analysis,94,3.6363636363636362,0.803875,0.85,0.0007692307692307692,1.1189189189189188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
reliable wireless,1,1.4925373134328357,0.885675,0.1,1.1601941747572816e-05,0.5861182519280206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
project management,40,10.76923076923077,0.987725,0.2,0.009268292682926829,0.8969072164948454,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
financial engineering,8,2.564102564102564,0.963625,0.15,0.00013080357142857143,1.6514285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
quantum cryptography,9,9.30232558139535,0.369,0.95,7.242990654205607e-05,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer graphics,16,7.285974499089254,0.9545,0.9,0.003229665071770335,1.111304347826087,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
bioinformatics,76,0.0,0.24735,0.5,0.005732217573221757,1.0148148148148148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
educational games,24,2.1739130434782608,0.958425,0.5,0.00011074766355140187,0.6356164383561644,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network service,2,0.17889087656529518,0.9898750000000001,0.15,6.84931506849315e-05,1.0416666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
decision making,144,34.285714285714285,0.9561,0.15,0.012693877551020407,1.0318471337579618,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
fitness function,2,40.0,0.942,0.55,0.00010361990950226244,0.8700787401574803,1.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,True
computer security,13,2.0036429872495445,0.984775,0.85,0.0013714285714285714,0.9592592592592593,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
physical design,5,0.3968253968253968,0.9621999999999999,0.35,0.00010666666666666667,0.9744525547445255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
numerical analysis,94,3.6363636363636362,0.803875,0.85,0.0008431372549019607,0.5276073619631901,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
service-oriented architectures,23,4.0,0.6783250000000001,0.65,7.449392712550607e-05,1.0225988700564972,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile systems,26,0.2857142857142857,0.978875,0.35,0.00011981132075471699,1.0166666666666666,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
security issues,31,4.3478260869565215,0.979625,0.3,0.0006,1.0121212121212122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
coding theory,8,3.0303030303030303,0.81585,0.45,0.0001079646017699115,1.1097560975609757,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
